source,#,bodyAR,bodyDV,takhrij
الزهد، ابن أبي الدنيا,210,إِنَّ اللَّهَ إِنَّمَا أَعْطَاكُمُ الدُّنْيَا لِتَطْلُبُوا بِهَا الآخِرَةَ ، وَلَمْ يُعْطِكُمُوهَا لِتَرْكَنُوا إِلَيْهَا,މާތް ﷲ އެބޭކަލަކަށް ރުއްސުންލެއްވި ޢުޘްމާން ބިން ޢައްފާން ވިދާޅުވިއެވެ: ހަމަކަށަވަރުން ތިޔަބައިމީހުންނަށް ﷲ ދުނިޔެދެއްވީ އޭގެން އާޚިރަތް ހޯދުމަށެވެ. އަދި ތިޔަބައިމީހުންނަށް އެދުނިޔެ ދެއްވީ ތިޔަބައިމީހުން އެއަށް ލެނބިގެން ދިޔުމަށްޓަކައެއް ނޫނެވެ.,
السنة، ابن أبي عاصم,892,«مَنْ فَارَقَ الْجَمَاعَةَ قَيْدَ شِبْرٍ، فَقَدْ خَلَعَ رِبْقَةَ الْإِسْلَامِ مِنْ عُنُقِهِ»,""" ކައިވަތެއްގެ މިންވަރު ނަމަވެސް ޖަމާއަތުން ބޭރުވެއްޖެ މީހާ، ފަހެ، ހަމަކަށަވަރުން އިސްލާމް ދީނުގެ ގޮށް( އަޙުދު އުވާލާ) އޭނާގެ ކަރުން ނަގައި އެއްލައިފިމީހެކެވެ.""",
السنة، عبد الله بن أحمد,639,حَدَّثَنِي أَبِي رحمه الله، نا عَبْدُ اللَّهِ بْنُ يَزِيدَ، نا ابْنُ لَهِيعَةَ، عَنْ عَبْدِ اللَّهِ بْنِ هُبَيْرَةَ السَّبَائِيِّ، عَنْ عُبَيْدِ بْنِ عُمَيْرٍ اللَّيْثِيِّ، أَنَّهُ قَالَ: «‌لَيْسَ ‌الْإِيمَانُ ‌بِالتَّمَنِّي وَلَكِنِ الْإِيمَانُ قَوْلٌ يُعْقَلُ وَعَمَلٌ يُعْمَلُ»,"ޢުބައިދު ބިން ޢުމައިރު އައްލައިޘީ ވިދާޅުވެފައި ވެއެވެ: ""އީމާންކަންވަނީ އުއްމީދުކުރުމަކުން ނޫނެވެ. އެހެނަސް އީމާންކަމަކީ، ވިސްނައިގަނެވޭ ބަހާއި، ކުރެވޭ އަމަލެވެ.""",
السنن الكبرى، البيهقي,2873,أَخْبَرَنَا الرَّبِيعُ بْنُ سُلَيْمَانَ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ حَسَّانَ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ حَمْزَةَ، قَالَ: أَخْبَرَنِي يَحْيَى بْنُ الْحَارِثِ، عَنْ أَبِي أَسْمَاءَ الرَّحَبِيِّ، عَنْ ثَوْبَانَ، أَنَّ رَسُولَ اللهِ ﷺ قَالَ: صِيَامُ شَهْرِ رَمَضَانَ بِعَشَرَةِ أَشْهُرٍ، وَصِيَامُ سِتَّةِ أَيَّامٍ مِنْ شَوَّالٍ بِشَهْرَيْنِ، فَذَلِكَ صِيَامُ سَنَةٍ.,ޘައުބާން ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ރަމަޟާން މަހު ހިފާ ރޯދަ، (އެ ނޫން) ދިހަ މަސްދުވަހުގެ ރޯދަ ހިފުމާ އެއްފަދައެވެ. އަދި (ރަމަޟާން މަހަށް ފަހު) ޝައްވާލު މަހުން ހިފާ ހަ ރޯދަ، ދެ މަސްދުވަހުގެ ރޯދަ ހިފުމާ އެއްފަދައެވެ. ފަހެ އެފަދައިން މުޅި އަހަރުދުވަހު ރޯދަ ހިފުނު ފަދައެވެ.“,
السنن الكبرى، البيهقي,7534,أَخْبَرَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، قَالَ: حَدَّثَنَا سُفْيَانُ، عَنِ الزُّهْرِيِّ، عَنْ أَبِي سَلَمَةَ، عَنْ أَبِي هُرَيْرَةَ، قَالَ: قَالَ رَسُولُ اللهِ ﷺ: عَلَيْكُمْ بِهَذِهِ الْحَبَّةِ السَّوْدَاءِ، فَإِنَّ فِيهَا شِفَاءً مِنْ كُلِّ دَاءٍ إِلَّا السَّامَ. وَالسَّامُ: الْمَوْتُ.,އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ މި ކަޅުދިރި ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ސާއްމު ފިޔަވާ ކޮންމެ ބައްޔަކަށް ޝިފާވެއެވެ.“ އަދި ސާއްމަކީ މަރެވެ.,
السنن الكبرى، البيهقي,8031,مَنْ قَالَ فِي الْقُرْآنِ بِرَأْيِهِ، أَوْ بِمَا لَا يَعْلَمُ فَلْيَتَبَوَّأْ مَقْعَدَهُ مِنَ النَّارِ,"""ތިމާގެ ރައުޔަށް ގުރުއާން ތަފްސީރުކޮށްފިމީހާ ނުވަތަ ގުރުއާނާމެދު ތިމާއަށް ނޭގޭ އެއްޗެއް ބުނެފި މީހާ އޭނާގެ ޖާގަ ނަރަކައިން ހިފާހުށިކަމެވެ.""",
السنن الكبرى، البيهقي,10812,(عَنْ عُتَيِّ بْنِ ضَمْرَةَ قَالَ: رَأَيْتُ عِنْدَ أُبَيٍّ رَجُلاً تَعَزَّى بِعَزَاءِ الْجَاهِلِيَّةِ، فَأَعَضَّهُ أُبَيٌّ وَلَمْ يُكْنِهِ، فَنَظَرَ إِلَيْهِ أَصْحَابُهُ، قَالَ: كَأَنَّكُمْ أَنْكَرْتُمُوهُ؟ فَقَالَ: إِنِّي لاَ أَهَابُ فِي هَذَا أَحَدًا أَبَدًا، إِنِّي سَمِعْتُ النَّبِيَّ ﷺ يَقُولُ: مَنْ تَعَزَّى بِعَزَاءِ الْجَاهِلِيَّةِ فَأَعِضُّوهُ وَلا تَكْنُوهُ.),"ޢުތައްޔު ބިން ޟަމްރާގެ އަރިހުން ރިވާވެގެންވެއެވެ. ޢުބައްޔުގެ އަރިހުގައި މީހަކު ޖާހިލިއްޔަތުގެ ގޮވުމަށް މީހަކު ދަޢުވަތު ދެނިކޮށް ދުށީމެވެ. އުބައްޔު (ބިން ކަޢުބު ރަޟިޔަﷲ ޢަންހު) ދެން އޭނާގެ ބަައްޕަގެ ކުރިމަތި ފަރާތުގައި ދައިގަންނާށޭ ބުންޏެވެ. އަދި (ކުރިމަތި ފަރާތަށް) ނުސީދާ ލަފުޒެއް ބޭނުން ނުކުރައްވައެވެ. ދެން އެކަލޭގެފާނާއި ދިމާއަށް އެކަލޭގެފާނުގެ އަރިހުގައި ތިބިމީހުން ބަލަންފެށިއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ތިޔަބައިމީހުން އެކަމަށް އިންކާރު ކުރަނީ ހެއްޔެވެ؟ އެޔަށް ފަހު ވިދާޅުވިއެވެ. މިކަމުގައި ތިމަންކަލޭގެފާނު އެއްވެސް މީހަކަށް ދުވަހަކުވެސް ބިރުވެތި ނުވާނަމެވެ. ތިމަންކަލޭގެފާނު ނަބިއްޔާ ﷺ ޙަދީޘްކުރައްވަނިކޮށް އަޑުއެހީމެވެ. ""ޖާހިލިއްޔަތުގެ ދައުވަތަށް ދަޢުވަތު ދޭ މީހާގެ ބަފާގެ ކުރިމަތި ފަރާތުގައި ދައިގަންނަން ބުނާށެވެ. އަދި ނުސީދާ ލަފުޒެއް (ކުރިމަތި ފަރާތް ނުވަތަ ބަފާގެ އެތި ފަދަ) މިފަދަ ނުސީދާ ލަފުޒެއް (ބުނާއިރު) ބޭނުން ނުކުރާށެވެ.""",
السنن الكبرى، البيهقي,155,لَوْلَا أَنْ أَشُقَّ عَلَى أُمَّتِي لَأَمَرْتُهُمْ بِالسِّوَاكِ مَعَ كُلِّ صَلَاةٍ,"""ތިމަން ކަލޭގެފާނުގެ އުއްމަތަށް އުނދަގޫކަމަކަށް ނުވާނެނަމަ ކޮންމެ ނަމާދަކަށް ދަތްއުނގުޅުމަށް އެމީހުންނަށް އަމުރުކުރެއްވީމުހެވެ.""",
السنن الكبرى، البيهقي,3642,"( وَأَخْبَرَنَا ) أَبُو عَبْدِ اللهِ الْحَافِظُ ، ثَنَا أَبُو عَبْدِ اللهِ مُحَمَّدُ بْنُ عَبْدِ اللهِ الصَّفَّارُ ، ثَنَا بِشْرُ بْنُ مُوسَى ، ثَنَا مُحَمَّدُ بْنُ سَعِيدٍ الْأَصْبَهَانِيُّ ، ثَنَا أَبُو خَالِدٍ الْأَحْمَرُ عَنْ سَعْدِ بْنِ إِسْحَاقَ بْنِ كَعْبِ بْنِ عُجْرَةَ ، عَنْ عَاصِمِ بْنِ عُمَرَ بْنِ قَتَادَةَ ، عَنْ مَحْمُودِ بْنِ لَبِيدٍ ، عَنْ جَابِرِ بْنِ عَبْدِ اللهِ - رَضِيَ اللهُ عَنْهُ - قَالَ : خَرَجَ النَّبِيُّ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - فَقَالَ : أَيُّهَا النَّاسُ ، إِيَّاكُمْ وَشِرْكَ السَّرَائِرِ . قَالُوا : يَا رَسُولَ اللهِ ، مَا شِرْكُ السَّرَائِرِ ؟ قَالَ : "" يَقُومُ الرَّجُلُ فَيُصَلِّي ، فَيُزَيِّنُ صَلَاتَهُ جَاهِدًا لِمَا يَرَى مِنْ نَظَرِ النَّاسِ إِلَيْهِ ، فَذَاكَ شِرْكُ السَّرَائِرِ .","قال رسول الله ﷺ : (( أيها الناس إياكم وشرك الشرائر "" قالوا: يا رسول ال له ما شرك السرائر؟ قال: يقوم الرجل فيصل فيزين صَلاته جاهداء لما يرى من نظر الناس إليه ذاك شزك السرائر( السنن الكبرى للبيهقي )2/ 413( ]މާތް الله ރުއްސުންލެއްވި މަޙްމޫދު ބިން ލުބައިދު ގެ ކިބައިން ރިވާވެގެންވެއެވެ. ކީރިތި ރަސޫލާ  މީސްތަކުންގެ ތެރެއަށް ނިކުމެވަޑައިގެން ޙަދީޘް ކުރެއްވިއެވެ. ]އޭ މީސްތަކުންނޭވެ. ތިޔަބައިމީހުން ސިއްރު ޝިރްކުން ސަލާމަތްވެ ދުރުހެލިވާށެވެ.[ ޞަޙާބީން ދެންނެވިއެވެ. ]ސިއްރު ޝިރްކަކީ ކޮބައިތޯއެވެ؟[ ޙަދީޘް ކުރެއްވިއެވެ. ]މީހަކު ގަދައަޅައި ނަމާދު ކުރެއެވެ، ނަމަވެސް މީސްތަކުންނަށް ދެއްކުމަށް ޓަކައެވެ. އެއީ ސިއްރު ޝިރްކެވެ.[",
السنن الكبرى، البيهقي,11660,"( أَخْبَرَنَا ) أَبُو بَكْرِ بْنُ الْحَارِثِ الْفَقِيهُ ، أَنْبَأَ أَبُو مُحَمَّدِ بْنُ حَيَّانَ ، ثَنَا حَسَنُ بْنُ هَارُونَ بْنِ سُلَيْمَانَ ، ثَنَا عَبْدُ الْأَعْلَى بْنُ حَمَّادٍ ، ثَنَا حَمَّادُ بْنُ سَلَمَةَ ، عَنْ عَلِيِّ بْنِ زَيْدٍ ، عَنْ أَبِي حُرَّةَ الرَّقَاشِيِّ ، عَنْ عَمِّهِ : أَنَّ رَسُولَ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - قَالَ : "" لَا يَحِلُّ مَالُ امْرِئٍ مُسْلِمٍ إِلَّا بِطِيبِ نَفْسٍ مِنْهُ .",އެއްحَدِيثއަކީ اَلَا لَا تَظْلِمُوا إِنَّهُ لَا يَحِلُّ مَالُ امْرِئٍ إِلَّا بِطِيبِ نَفْسٍ مِنْهُ (رواه أحمد) މިحَدِيثގެ މާނައަކީ، ދަންނާށެވެ! ތިޔަބައިމީހުން އަނިޔާވެރި ނުވާހުށިކަމެވެ. އެހެނީ ހަމަކަށަވަރުން އެއްވެސް މީހެއްގެ މުދަލުގެ ތެރެއިން އެމީހާ ހެޔޮހިތުން ދީފިއެއްޗެއް މެނުވީ ހުއްދަ ނުވާހުއްޓެވެ. މިއެވެ.,
السنن الكبرى، البيهقي,17943,( أَخْبَرَنَا ) أَبُو عَبْدِ اللهِ الْحَافِظُ ، أَنْبَأَ أَبُو جَعْفَرٍ الْبَغْدَادِيُّ ، ثَنَا أَبُو عُلَاثَةَ ، ثَنَا أَبِي ، ثَنَا ابْنُ لَهِيعَةَ ، عَنْ أَبِي الْأَسْوَدِ ، عَنْ عُرْوَةَ ، قَالَ : ثُمَّ إِنَّ رَسُولَ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - تَجَهَّزَ غَازِيًا يُرِيدُ الشَّامَ ، فَأَذَّنَ فِي النَّاسِ بِالْخُرُوجِ ، وَأَمَرَهُمْ بِهِ فِي قَيْظٍ شَدِيدٍ فِي لَيَالِي الْخَرِيفِ ، فَأَبْطَأَ عَنْهُ نَاسٌ كَثِيرٌ ، وَهَابُوا الرُّومَ ، فَخَرَجَ أَهْلُ الْحِسْبَةِ ، وَتَخَلَّفَ الْمُنَافِقُونَ ، وَحَدَّثُوا أَنْفُسَهُمْ أَنَّهُ لَا يَرْجِعُ أَبَدًا ، وَثَبَّطُوا عَنْهُ مَنْ أَطَاعَهُمْ ، وَتَخَلَّفَ عَنْهُ رِجَالٌ مِنَ الْمُسْلِمِينَ لِأَمْرٍ كَانَ لَهُمْ فِيهِ عُذْرٌ ، فَذَكَرَ الْقِصَّةَ ، قَالَ : وَأَتَاهُ جَدُّ بْنُ قَيْسٍ وَهُوَ جَالِسٌ فِي الْمَسْجِدِ مَعَهُ نَفَرٌ ، فَقَالَ : يَا رَسُولَ اللهِ ائْذَنْ لِي فِي الْقُعُودِ ؛ فَإِنِّي ذُو ضَيْعَةٍ وَعِلَّةٍ بِهَا عُذْرٌ ، فَقَالَ رَسُولُ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ : تَجَهَّزْ فَإِنَّكَ مُوسِرٌ لَعَلَّكَ تُحْقِبُ بَعْضَ بَنَاتِ الْأَصْفَرِ ، فَقَالَ : يَا رَسُولَ اللهِ ائْذَنْ لِي ، وَلَا تَفْتِنِّي بِبَنَاتِ الْأَصْفَرِ ، فَأَنْزَلَ اللهُ عَزَّ وَجَلَّ فِيهِ وَفِي أَصْحَابِهِ : { وَمِنْهُمْ مَنْ يَقُولُ ائْذَنْ لِي وَلا تَفْتِنِّي أَلا فِي الْفِتْنَةِ سَقَطُوا وَإِنَّ جَهَنَّمَ لَمُحِيطَةٌ بِالْكَافِرِينَ } عَشْرَ آيَاتٍ يَتْبَعُ بَعْضُهَا بَعْضًا ، وَخَرَجَ رَسُولُ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - وَالْمُؤْمِنُونَ مَعَهُ ، وَكَانَ فِيمَنْ تَخَلَّفَ ابْنُ عَنَمَةَ أَوْ عَنَمَةَ مِنْ بَنِي عَمْرِو بْنِ عَوْفٍ ، فَقِيلَ لَهُ : مَا خَلَّفَكَ ، عَنْ رَسُولِ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - ؟ قَالَ : الْخَوْضُ وَاللَّعِبُ . فَأَنْزَلَ اللهُ عَزَّ وَجَلَّ فِيهِ وَفِيمَنْ تَخَلَّفَ مِنَ الْمُنَافِقِينَ : { وَلَئِنْ سَأَلْتَهُمْ لَيَقُولُنَّ إِنَّمَا كُنَّا نَخُوضُ وَنَلْعَبُ قُلْ أَبِاللهِ وَآيَاتِهِ وَرَسُولِهِ كُنْتُمْ تَسْتَهْزِئُونَ } ثَلَاثَ آيَاتٍ مُتَتَابِعَاتٍ .,"ނަބިއްޔާ ﷺ ޙަދީޘްކުރައްވާފައިވެއެވެ. (عن عبد الله بن عمر قال: قال رجل في غزوة تبوك في مجلس: ما رأينا مثل قرائنا هؤلاء، أرغبَ بطونًا، ولا أكذبَ ألسنًا، ولا أجبن عند اللقاء! فقال رجل في المجلس: كذبتَ, ولكنك منافق ! لأخبرن رسول الله ﷺ، فبلغ ذلك النبي ﷺ ونـزل القرآن. قال عبد الله بن عمر: فأنا رأيته متعلقًا بحَقَب ناقة رسول الله ﷺ تَنْكُبه الحجارة, وهو يقول: ” يا رسول الله، إنما كنا نخوض ونلعب!”ورسول الله ﷺ يقول: أَبِاللهِ وَآيَاتِهِ وَرَسُولِهِ كُنْتُمْ تَسْتَهْزِئُونَ * لا تَعْتَذِرُوا قَدْ كَفَرْتُمْ بَعْدَ إِيمَانِكُمْ) މާނައީ: ޢަބްދުﷲ ބްނު ޢުމަރު ރަޟިޔަﷲ ޢަންހު ރިވާކުރައްވައެވެ. ތަބޫކު ހަނގުރާމައިގައި އެތަނުން ބައެއްގެ ތެރޭގައި މީހަކު ބުންޏެވެ. ތިމަންމެންގެ މިކިޔަވާއުޅޭ މިބައިމީހުން (ނަބިއްޔާގެ ޞަޙާބީންނަށް ނިސްބަތްކޮށް މި) ފަދަ ބަޔަކު ތިމަންނާމެން ނުދެކެމެވެ. އެބައިމީހުންގެ އެންމެ ސަމާލުކަންދެނީ އެބައިމީހުން ބަނޑުތައް ފުރުމަށެވެ. އަދި އެޔަށްވުރެ ދޮގުވެރި ބަޔަކު ނުވެއެވެ. އަދި ޢަދުއްވުންނާއި ބައްދަލުކުރާހިނދު އެޔަށްވުރެ ފިނޑިބަޔަކުނުވެއެވެ. ދެންއެތަނުގައިވީ އެހެން މީހަކު ބުންޏެވެ. “ކަލޭ ދޮގު ހަދައިފިއެވެ. ނަމަވެސް ތިބާއީ މުނާފިގެކެވެ. ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމައަށް ތިކަމުގެ ޚަބަރު ހަމަކަށަވަރުން ދޭހުށީމެވެ. ދެން ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމައަށް އެޚަބަރު ފޯރައްޖެއެވެ. އަދި ގުރުއާނުން (އާޔަތްތަކެއް އެކަމާ ގުޅިގެން) ބާވާލައްވައިފިއެވެ.” ދެން ޢަބްދުﷲ ބްނު ޢުމަރު ރަޟިޔަﷲ ޢަންހު ވިދާޅުވިއެވެ. “ހަމަކަށަވަރުން ތިމަންބޭކަލުން އެހެން ބުނި މީހާ ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ ޖަމަލުކޮޅުގެ ވާގަނޑުގައި އެލިގަނެގެންވާހާލު އޭނާގެ ފައި ހިލަތަކުގައި (ބިންމަތީގައި) ދެމެމުންދާ ހާލު ދެކެވަޑައިގަތީމެވެ. އަދި އޭނާ ބުނަމުންދިޔައެވެ. “ތިމަންމެން ފޫހިފިލުވާލައި މަޖާކުރުމަށްޓަކައި މެނުވީ އެކަންނުކުރަމެވެ.” އަދި ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘްކުރައްވައެވެ.”أَبِاللهِ وَآيَاتِهِ وَرَسُولِهِ كُنْتُمْ تَسْتَهْزِئُونَ * لا تَعْتَذِرُوا قَدْ كَفَرْتُمْ بَعْدَ إِيمَانِكُمْ .(މާނައީ): ތިޔަބައިމީހުން މަލާމާތްކޮށްއުޅުނީ ﷲއާއި އެ އިލާހުގެ އާޔަތްތަކާއި އަދި ރަސޫލާއަށް ހެއްޔެވެ؟ އުޒުރުނުދައްކާށެވެ. އީމާންވުމަށްފަހުގައި ތިޔަބައިމީހުން ކާފަރުވެއްޖެއެވެ.” رواه ابن أبي حاتم في تفسيره والطبري وصححه أحمد شاكر. (14/334)",
