source,#,bodyAR,bodyDV,takhrij
سنن أبي داود,3877,حَدَّثَنَا مُسَدَّدٌ، وَحَامِدُ بْنُ يَحْيَى قَالَا: نَا سُفْيَانُ، عَنِ الزُّهْرِيِّ، عَنْ عُبَيْدِ اللهِ بْنِ عَبْدِ اللهِ عَنْ أُمِّ قَيْسٍ بِنْتِ مِحْصَنٍ قَالَتْ: دَخَلْتُ عَلَى رَسُولِ اللهِ ﷺ بِابْنٍ لِي قَدْ أَعْلَقْتُ عَلَيْهِ مِنَ الْعُذْرَةِ فَقَالَ: عَلَامَ تَدْغَرْنَ أَوْلَادَكُنَّ بِهَذَا الْعِلَاقِ، عَلَيْكُنَّ بِهَذَا الْعُودِ الْهِنْدِيِّ، فَإِنَّ فِيهِ سَبْعَةَ أَشْفِيَةٍ مِنْهَا ذَاتُ الْجَنْبِ يُسْعَطُ مِنَ الْعُذْرَةِ، وَيُلَدُّ مِنْ ذَاتِ الْجَنْبِ قَالَ أَبُو دَاوُدَ: يَعْنِي بِالْعُودِ: الْقُسْطَ.,އުއްމު ގައިސް ބިންތި މިޙްޞަން ރިވާ ކުރެއްވިއެވެ: ތިމަން ކަމަނާގެ ފިރިހެން ކުޑަ ކުއްޖަކު ގޮވައިގެން، ރަސޫލު ﷲ ﷺ ގެ އަރިހަށް އަތުވީމެވެ. އެ ކުއްޖާއަށް ޓޮންސިލައިޓިސް ޖެހުމުގެ ސަބަބުން، އެ ކުއްޖާގެ ޓޮންސިލްތަކުގައި ތިމަން ކަމަނާ ފިއްތައިގެން ހުރީމެވެ. ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިޔަ ކަނބަލުންގެ ދަރިންގެ ޓޮންސިލްތަކުގައި ތި ގޮތަށް ފިއްތައިގެން ތިޔަ އަނިޔާ ކުރަނީ ކީއްވެތޯއެވެ؟ ތިޔަ ކަނބަލުންގެ މައްޗަށް އޮތީ މި އިންޑިޔާ ގުސްޠު ބޭނުން ކުރުމެވެ. އެހެނީ ހަމަކަށަވަރުން އޭގައި ހަތް ޝިފާއެއް ލެއްވިގެންވެއެވެ. އޭގެ ތެރެއިން ޕްލިއުރިސީއަށް ޝިފާ ހިމެނެއެވެ. ޓޮންސިލައިޓިސަށް ފަރުވާ ކުރުމަށް އޭތި ނޭފަތަށް ދަމާލާނީއެވެ. އަދި ޕްލިއުރިސީއށް ފަރުވާ ކުރުމަށް އޭތި ކޮލުދަތްތައް ކައިރީގައި ހާކާލާނީއެވެ.“,
سنن أبي داود,4031,مَنْ تَشَبَّهَ بِقَوْمٍ فَهُوَ مِنْهُمْ ‏,ބަޔަކާ ވައްތަރުވެގެންފި މިހަކު ވަނީ އެބަޔެއްގެ ތެރެއިންނެވެ.,
سنن أبي داود,4031,مَن تَشبَّهَ بقَومٍ فهو منهم.,ބަޔަކާއި ވައްތަރުވެގެންފި މީހަކު ވަނީ އެބައިމީހުންގެ ތެރެއިންނެވެ,
سنن أبي داود,4092," قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْكِبْر مَنْ بَطِرَ الْحَقَّ وَغَمَطَ النَّاسَ",ރަސޫލު ﷺ ހަދީޘްކުރެއްވިއެވެ: ”ކިބުރުވެރިކަމަކީ ހައްގާ ދެކޮޅުހަދާ، މީސްތަކުން ދެރަކޮށްލުމެވެ.“,
سنن أبي داود,4180,أنَّ رسولَ اللهِ صلَّى اللهُ عليه وسلَّمَ قال: ثلاثةٌ لا تقرَبُهم الملائكةُ: جيفةُ الكافرِ، والمُتضَمِّخُ بالخَلوقِ، والجُنُبِ؛ إلَّا أنْ يتوضَّأَ.,މާލާއިކަތް ބޭކަލުން އެބަޔަކާއި ކައިރިވެވަޑައިނުގަންނަވާނެ 3 ބަޔަކުވެއެވެ. އެއީ މަރުވެފައިވާ ކާފަރެއްގެ ހަށިގަނޑާއި ޚަލޫގު(އެބަހީ: ރީނދުލާއި އެހެނިހެން އަތަރުތައް އެއްކޮށްގެން ހަދާފައިހުންނަ، އަންހެނުންނަށް ޚާއްޞަ އަތަރެއް) ބޭނުންކުރާ ފިރިހެނާއާއި ވުޟޫކޮށްފުމަށް ދާންދެން ޖުނުބުވެރިވެފައިވާ މީހާއެވެ.,
سنن أبي داود,4212,حَدَّثَنَا أَبُو تَوْبَةَ، نَا عُبَيْدُ اللهِ، عَنْ عَبْدِ الْكَرِيمِ الْجَزَرِيِّ، عَنْ سَعِيدِ بْنِ جُبَيْرٍ، عَنِ ابْنِ عَبَّاسٍ قَالَ: قَالَ رَسُولُ اللهِ ﷺ: يَكُونُ قَوْمٌ يَخْضِبُونَ فِي آخِرِ الزَّمَانِ بِالسَّوَادِ كَحَوَاصِلِ الْحَمَامِ، لَا يَرِيحُونَ رَائِحَةَ الْجَنَّةِ.,އިބްނު ޢައްބާސް ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ” ކޮތަރެއްގެ ދަށްބަނޑު ފަދައިން، ކަޅުކުލައިން (ނުރައިގައި) ކުލަޖައްސާ ބަޔަކު ފަހު ޒަމާނުގައި ވާނެއެވެ. އެބައިމީހުންނަށް ސުވަރުގޭގެ ވަސްވެސް ނުލިބޭނެއެވެ.“,
سنن أبي داود,4252,"عَنْ ثَوْبَانَ رضي الله عنه, قال رسول الله ﷺ : ( إِنَّمَا أَخَافُ عَلَى أُمَّتِي الْأَئِمَّةَ الْمُضِلِّينَ )","عَنْ ثَوْبَانَ رضي الله عنه, قال رسول الله ﷺ : ( إِنَّمَا أَخَافُ عَلَى أُمَّتِي الْأَئِمَّةَ الْمُضِلِّينَ )",
سنن أبي داود,4297,"عَنْ ثَوْبَانَ، قَالَ قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏""‏ يُوشِكُ الأُمَمُ أَنْ تَدَاعَى عَلَيْكُمْ كَمَا تَدَاعَى الأَكَلَةُ إِلَى قَصْعَتِهَا ‏""‏ ‏.‏ فَقَالَ قَائِلٌ وَمِنْ قِلَّةٍ نَحْنُ يَوْمَئِذٍ قَالَ ‏""‏ بَلْ أَنْتُمْ يَوْمَئِذٍ كَثِيرٌ وَلَكِنَّكُمْ غُثَاءٌ كَغُثَاءِ السَّيْلِ وَلَيَنْزِعَنَّ اللَّهُ مِنْ صُدُورِ عَدُوِّكُمُ الْمَهَابَةَ مِنْكُمْ وَلَيَقْذِفَنَّ اللَّهُ فِي قُلُوبِكُمُ الْوَهَنَ ‏""‏ ‏.‏ فَقَالَ قَائِلٌ يَا رَسُولَ اللَّهِ وَمَا الْوَهَنُ قَالَ ‏""‏ حُبُّ الدُّنْيَا وَكَرَاهِيَةُ الْمَوْتِ ‏""‏ ‏.‏",""" ކާން ބަޔަކަށް ކާތަށި ކައިރިއަށް އައުމަށް ދައުވަތުދޭ ފަދައިން، ޤައުމުތައް ތިބައިމީހުންގެ މައްޗަށް (އަރައިގަތުމަށް) ދައުވަތު ދޭނެ ދުވަސް ގާތްވެއްޖެއެވެ."" ދެނެވުނެވެ: އެއީ އެދުވަހުން އަހަރެމެންގެ އަދަދު މަދުކަމުންތޯއެވެ؟ ހަދީޘްކުރެއްވިއެވެ: ""އެހެނެއްކަމަކު ތިޔަބައިމީހުން އެދުވަހުން ވާހުށީ އަދަދު ގިނަ ބަޔަކު ކަމުގައެވެ. އެހެނެއްކަމަކު ތިޔަބައިމީހުން ވާހުށީ ސައިލެއްގެ (މަތީ އޮޔާދާ) ފޮނުގަނޑު ފަދަ ފޮނުގަނޑެއް ކަމުގައެވެ. އަދި ﷲ ތިޔަބައިމީހުންގެ ޢަދުވުގެ މޭތަކުން ތިޔަބައިމީހުންދެކެ އޮތް (ބިރުގަތުމާއި) ހައިބަތު ނިގުޅައިގަންނަވާނެތެވެ. އަދި ތިޔަބައިމީހުންގެ ހިތްތަކަށް 'ވަހަން' ޖައްސަވާ (ފާކުރައްވާ) ހުއްޓެވެ."" ދެންނެވުނެވެ: އޭ ﷲގެ ރަސޫލާއެވެ! އަދި ވަހުނަކީ ކޯޗެއްތޯއެވެ؟ ހަދީޘްކުރެއްވިއެވެ: "" ދުނިޔެއަށް ލޯބިކުރުމާއި މަރަށް ނަފްރަތުކުރުމެވެ.""",
سنن أبي داود,4329,"...ثُمَّ قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: «إِنِّي قَدْ خَبَّأْتُ لَكَ خَبِيئَةً» وَخَبَّأَ لَهُ: {يَوْمَ تَأْتِي السَّمَاءُ بِدُخَانٍ مُبِينٍ} [الدخان: 10] ، قَالَ ابْنُ صَيَّادٍ: هُوَ الدُّخُّ، فَقَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: «اخْسَأْ، فَلَنْ تَعْدُوَ قَدْرَكَ»...""","""....ދެން ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘް ކުރެއްވިއެވެ. ""ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނުގެ ހިތްޕުޅުގައި ކަލެއަށް އެއްޗެއް ފޮރުވައިފީމެވެ."" އެއީ 'ފަހެ، ފާޅުވެގެންވާ ދުމަކާއިގެން އުޑު އަންނަނިވި ދުވަހަށް انتظار ކުރާށެވެ!' (ދުޚާން 10) އެވެ. އެހިނދު އިބްން ޞައްޔާދް ބުންޏެވެ. އެއީ 'ދުޚް' އެވެ! ފަހެ، ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘް ކުރެއްވިއެވެ. ""ކަލެއަށް ހަލާކުހުއްޓެވެ! ފަހެ، ކަލޭ ދުވަހަކުވެސް ކަލޭގެ ގަދަރު(ކަނޑައެޅިފައިވާ މިންވަރު) ފަހަނައަޅައެއް ނުދެވޭނެއެވެ.""",
سنن أبي داود,4336,حَدَّثَنَا عَبْدُ اللهِ بْنُ مُحَمَّدٍ النُّفَيْلِيُّ ، نَا يُونُسُ بْنُ رَاشِدٍ ، عَنْ عَلِيِّ بْنِ بَذِيمَةَ ، عَنْ أَبِي عُبَيْدَةَ ، عَنْ عَبْدِ اللهِ بْنِ مَسْعُودٍ قَالَ : قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ : إِنَّ أَوَّلَ مَا دَخَلَ النَّقْصُ عَلَى بَنِي إِسْرَائِيلَ كَانَ الرَّجُلُ يَلْقَى الرَّجُلَ فَيَقُولُ : يَا هَذَا ، اتَّقِ اللهَ وَدَعْ مَا تَصْنَعُ ، فَإِنَّهُ لَا يَحِلُّ لَكَ . ثُمَّ يَلْقَاهُ مِنَ الْغَدِ فَلَا يَمْنَعُهُ ذَلِكَ أَنْ يَكُونَ أَكِيلَهُ وَشَرِيبَهُ وَقَعِيدَهُ ، فَلَمَّا فَعَلُوا ذَلِكَ ضَرَبَ اللهُ قُلُوبَ بَعْضِهِمْ بِبَعْضٍ ثُمَّ قَالَ : { لُعِنَ الَّذِينَ كَفَرُوا مِنْ بَنِي إِسْرَائِيلَ عَلَى لِسَانِ دَاوُدَ وَعِيسَى ابْنِ مَرْيَمَ } إِلَى قَوْلِهِ { فَاسِقُونَ } ثُمَّ قَالَ : كَلَّا وَاللهِ لَتَأْمُرُنَّ بِالْمَعْرُوفِ وَلَتَنْهَوُنَّ عَنِ الْمُنْكَرِ ، وَلَتَأْخُذُنَّ عَلَى يَدَيِ الظَّالِمِ ، وَلَتَأْطُرُنَّهُ عَلَى الْحَقِّ أَطْرًا ، وَلَتَقْصُرُنَّهُ عَلَى الْحَقِّ قَصْرًا .,"ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިއެވެ. (إِنَّ أَوَّلَ مَا دَخَلَ النَّقْصُ عَلَى بَنِي إِسْرَائِيلَ كَانَ الرَّجُلُ يَلْقَى الرَّجُلَ فَيَقُولُ يَا هَذَا اتَّقِ اللَّهَ وَدَعْ مَا تَصْنَعُ فَإِنَّهُ لَا يَحِلُّ لَكَ ثُمَّ يَلْقَاهُ مِنْ الْغَدِ فَلَا يَمْنَعُهُ ذَلِكَ أَنْ يَكُونَ أَكِيلَهُ وَشَرِيبَهُ وَقَعِيدَهُ فَلَمَّا فَعَلُوا ذَلِكَ ضَرَبَ اللَّهُ قُلُوبَ بَعْضِهِمْ بِبَعْضٍ) މާނައީ: ""ހަމަކަށަވަރުން އެންމެ ފުރަތަމަ ބަނީ އިސްރާއިލު (ބާގައިގެ) މީހުންނަށް އައި (ދީނީގޮތުން) އުނިކަމަކީ އެބައިމީހުން މީހަކާ ބައްދަލުވެއްޖެނަމަ ބުނެއެވެ. އޭ މިހިރަ މީހާއެވެ. ﷲއަށް ތަގުވާވެރިވާށެވެ. އަދި ތިކުރާ ކަންތައް ދޫކޮށްލާށެވެ. ފަހެ ހަމަކަށަވަރުން ތިއީ ކަލެއަށް ކުރުން ހުއްދަވެގެންވާ ކަމެއްނޫނެވެ. އެޔަށްފަހެ އޭނާ ފަހުން އަނެއްކާވެސް އެމީހާއާ ބައްދަލުވެއެވެ. އަދި އޭނާ (ކުރިން މަނާކުރިފަދައިން އެމުންކަރާތުގެ) އެނުބައިކަމުގެ މައްޗަށް މަނާނުކުރެއެވެ. އެއީ އޭނާއާއި އެކު ކައި ބޮއެ މަޖިލީސްކޮށް އެކުއުޅުމަށް ޓަކައެވެ. ދެން އެބައިމީހުން އެފަދައިން ކަންތައް ކުރުމުން، ﷲ (ސުބުޙާނަހޫ) އެބައިމީހުންގެ ހިތްތައް އަނެއްބަޔެއްގެ ހިތްތަކާއި އެކު ޙައްގާއިދުރު، ހިތްހަރުބައެއްކަމުގައި ލެއްވިއެވެ.”",
سنن أبي داود,4359,عن سَعدِ بنِ أبي وقَّاصٍ رَضِيَ اللهُ عنه قال: لَمَّا كان يومُ فتحِ مكَّةَ اختبأ عبدُ اللهِ بنُ سعدِ بنِ أبي سَرحٍ عند عُثمانَ بنِ عَفَّانَ، فجاء به حتى أوقفه على النَّبيِّ صلَّى اللهُ عليه وسلَّم، فقال: يا رسولَ اللهِ، بَايِعْ عبدَ اللهِ، فرفع رأْسَه، فنظر إليه، ثلاثًا، كلُّ ذلك يأبى، فبايَعَه بعد ثلاثٍ، ثمَّ أقبل على أصحابِه فقال: ((أمَا كان فيكم رَجُلٌ رَشِيدٌ يقومُ إلى هذا حيثُ رآني كَفَفَتُ يَدِي عن بَيْعَتِه، فيَقْتُلُه؟!)) فقالوا: ما ندري يا رسولَ اللهِ ما في نَفْسِك، ألا أوْمَأْتَ إلينا بعَيْنِك؟ قال: ((إنَّه لا يَنْبَغِي لنبيٍّ أن تكونَ له خائنةُ الأَعْيُنِ)),"ސަޢުދު ބިން އަބޫ ވައްގާޞް ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ: ""މައްކާ ފަތަޙަ ކުރެއްވި ދުވަހު ޢަބްދުﷲ ބިން އަބީ ޝަރްޙު ޢުޘްމާން ރަޟިޔަﷲ ޢަންހުގެ އަރިހަށް ވަދެ ފިލިއެވެ. ދެން އުޘްމާން ރަޟިޔަﷲ ޢަންހު އޭނާ ގޮވައިގެން އައިސް ނަބިއްޔާ ﷺ ގެ ކުރިމައްޗަށް ޙާޟިރުކޮށްފިއެވެ. އަދި ދެންނެވިއެވެ: އޭ ރަސޫލުފﷲއެވެ. ޢަބްދުﷲއަށް ބައިޢަތު ހިއްޕަވާށެވެ. ދެން ރަސޫލާ ﷺ ތިން ފަހަރު އިސްއުފުލައި އޭނާއަށް ބަލާލިއެވެ. އެއިން ކޮންމެ ފަހަރަކުވެސް (ބައިޢާ ހިއްޕެވުމަށް) ދެކޮޅު ހައްދަވައެވެ. އަދި ތިން ވަނަ ފަހަރަށް ފަހު ބައިޢަތު ހިއްޕެވިއެވެ. އެޔަށްފަހު އެކަލޭގެފާނުގެ އަޞްޙާބު ބޭކަލުންނަށް ޙަދީޘްކުރެއްވިއެވެ: ""މީނާއަށް ބައިއަތު ހިފުމަށް ތިމަންކަލޭގެފާނު ދުރުވެގަންތަން ފެނުމުން ތެދުވެ، އޭނާ ގަތުލުކޮށްލަން ކެރޭވަރު ބުއްދިވެރި ފިރިހެނަކު ތިޔަބައިމީހުން ތެރޭން ނުވަނީ ހެއްޔެވެ؟"" ޞަޙާބީ ބޭކަލުން ދެންނެވިއެވެ: ކަލޭގެފާނުގެ ހިތްޕުޅުގައިވާ އެއްޗެއް ތިމަންބޭކަލުންނަކަށް ނޭނގެއެވެ. ކަލޭގެފާނުގެ ލޮލުން އިޝާރާތެއް ކޮށްލެއްވިނަމަ ނޫންތޯއެވެ؟ ޙަދީޘްކުރެއްވިއެވެ: ""ހަމަކަށަވަރުން ނަބީ ބޭކަލަކަށް ލޯތަކުންވާ ޚިޔާނާތްތެރިކަން (ލޮލުން އިޝާރާތުން އެހެން އަމަލުކުރަން) އެކަށީގެން ނުވެއެވެ""",
سنن أبي داود,4361,عنِ ابْنِ عَبَّاسٍ؛ - أَنَّ أَعْمَى كَانَتْ لَهُ أُمُّ وَلَدَ تَشْتُمُ النَّبِيَّ ﷺ وَتَقَعُ فِيهِ، فَيَنْهَاهَا، فَلَا تَنْتَهِي، فَلَمَّا كَانَ ذَاتَ لَيْلَةٍ أَخْذَ الْمِعْوَلَ، فَجَعَلَهُ فِي بَطْنِهَا، وَاتَّكَأَ عَلَيْهَا. فَقَتَلَهَا فَبَلَغَ ذَلِكَ النَّبِيَّ ﷺ فَقَالَ: «أَلَا اشْهَدُوا أَنَّ دَمَهَا هَدَرٌ».,"އިބުނު ޢައްބާސް ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ހަމަކަށަވަރުން ލޯފަން ބޭކަލެއް އެކަލޭގެފާނުގެ ދަރިންގެ މަންމަ ކަމުގައިވާ އަޅުއަންހެނެއް (ނުވަތަ އެކަލޭގެފާނުގެ އަންހެނުން) ނަބިއްޔާ ﷺ އަށް ފުރައްސާރަކޮށް ބަދުބަސް ބުނެ އުޅުނެވެ. އަދި އެކަލޭގެފާނު އެއަންހެނާއަށް އެކަން ނަހީކޮށް އުޅެއެވެ. އެކަމަކު އެއަންހެނާ އެކަމެއް ނުހުއްޓައެވެ. ދެން އެއްރެޔަކު މިޢުވަލް(ދެކޮޅަށް މިޔަ އޮންނަ ކޯރާޑިވައްތަރު އޮޑައެއް) ނަގާ އަންހެނާގެ ބަނޑުގައި އަޅައި އޭގެ މައްޗަށް އޮބާގެންނެވިއެވެ. އަދި އެއަންހެނާ ގަތުލުކޮށްފިއެވެ. ދެން އެވާހަކަ ނަބިއްޔާ ﷺ ގެ އަރިހަށް ފޯރައިފިއެވެ. ދެން ޙަދީޘްކުރެއްވިއެވެ: ""ދަންނާށެވެ. ތިޔަބައިމީހުން ހެކިވާށެވެ. ހަމަކަށަވަރުން އަންހެނާގެ ލެޔަށް އެއްވެސް ދިޔައެއް ނުވަތަ ކައްފާރާއެއް ދައްކާކަށް ނުޖެހޭނެއެވެ""",
سنن أبي داود,4401,"""رُفِعَ الْقَلَمُ عَنْ ثَلَاثَةٍ، عَنِ الْمَجْنُونِ الْمَغْلُوبِ عَلَى عَقْلِهِ حَتَّى يَفِيقَ، وَعَنِ النَّائِمِ حَتَّى يَسْتَيْقِظَ، وَعَنِ الصَّبِيِّ حَتَّى يَحْتَلِمَ""","""ތިން މީހެއްގެ މަތީން ގަލަމް އުފުލިގެންވެއެވެ. (އެބަހީ:އެފަރާތްތަކުގެ އަމަލުތައް ނުލިއުއްވައެވެ.) އެއީ މޮޔަމީހާ މޮޔަކަންފިލާ ހޭވެރިވަންދެން، އަދި ނިދާފައިވާމީހާ ނިދިން ހޭލަންދެން، އަދި ކުޑަކުއްޖާ ބާލިޣުވަންދެނެވެ.""",
سنن أبي داود,4604,حَدَّثَنَا عَبْدُ الْوَهَّابِ بْنُ نَجْدَةَ، نَا أَبُو عَمْرِو بْنُ كَثِيرِ بْنِ دِينَارٍ، عَنْ حَرِيزِ بْنِ عُثْمَانَ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ أَبِي عَوْفٍ، عَنِ الْمِقْدَامِ بْنِ مَعْدِيكَرِبَ، عَنْ رَسُولِ اللهِ ﷺ أَنَّهُ قَالَ: أَلَا إِنِّي أُوتِيتُ الْكِتَابَ وَمِثْلَهُ مَعَهُ، أَلَا يُوشِكُ رَجُلٌ شَبْعَانُ عَلَى أَرِيكَتِهِ يَقُولُ عَلَيْكُمْ بِهَذَا الْقُرْآنِ، فَمَا وَجَدْتُمْ فِيهِ مِنْ حَلَالٍ فَأَحِلُّوهُ، وَمَا وَجَدْتُمْ فِيهِ مِنْ حَرَامٍ فَحَرِّمُوهُ، أَلَا لَا يَحِلُّ لَكُمُ الْحِمَارُ الْأَهْلِيُّ، وَلَا كُلُّ ذِي نَابٍ مِنَ السَّبُعِ، وَلَا لُقَطَةُ مُعَاهَدٍ إِلَّا أَنْ يَسْتَغْنِيَ عَنْهَا صَاحِبُهَا، وَمَنْ نَزَلَ بِقَوْمٍ فَعَلَيْهِمْ أَنْ يَقْرُوهُ، فَإِنْ لَمْ يَقْرُوهُ فَلَهُ أَنْ يُعْقِبَهُمْ بِمِثْلِ قِرَاهُ.,އަލްމިގްދާމު ބިން މަޢުދީ ކަރިބު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ދަންނާށެވެ! ހަމަކަށަވަރުން ތިމަން ނަބިއްޔާއަށް ގުރްއާނާއެކު ހަމަ އެފަދަ އެހެން އެއްޗެއް (އެބަހީ: ސުންނަތް) ދެވުނެވެ. ދަންނާށެވެ! ބަނޑުފުރައި ކައައިގެން ސޮފާއެނދެއްގައި ލެނގިލައިގެން އިން މީހަކު، މިފަދައިން ބުނާނެ ދުވަސް ގާތްވެއްޖެއެވެ: ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ (ހަމައެކަނި) މި ގުރްއާނަށް ތަބާވުމެވެ. ވީމާ އޭގައި ޙަލާލު ކަމަށް ތިޔަބައިމީހުންނަށް ފެނުނު އެއްޗެއް ޙަލާލު ކަމަށް ދެކޭށެވެ. އަދި އޭގައި ޙަރާމް ކަމަށް ތިޔަބައިމީހުންނަށް ފެނުނު އެއްޗެއް ޙަރާމް ކަމަށް ދެކޭށެވެ.‘ ދަންނާށެވެ! ހިމާރު މަހާއި، ފޭރާދަތް ހުންނަ ޝިކާރަ ކުރާ ޖަނަވާރުގެ މަސް ކެއުން ތިޔަބައިމީހުންނަކަށް ހުއްދަވެގެނެއް ނުވެއެވެ. އަދި (ހަނގުރާމަ ނުކުރުމަށް) މުޢާހަދާއެއް ކުރެވުނު މީހެއްގެ އަތުން (ވެއްޓި) ގެއްލުނު އެއްޗެއް ހޮވުން ތިޔަބައިމީހުންނަކަށް ހުއްދަވެގެނެއް ނުވެއެވެ. އެއީ އޭގެ ވެރި ފަރާތް އޭތި ބޭނުން ނުވާ ހާލު މެނުވީއެވެ. އަދި ބަޔެއްގެ ގާތުގައި މީހަކު މަޑުކޮށްފި ނަމަ، އެ ބަޔަކަށް އޮތީ އޭނާއަށް މެހެމާންދާރީ އަދާކުރުމެވެ. އަދި އަދާ ނުކޮށްފި ނަމަ، އޭނާއަށް އޭގެ ބަދަލު ލިބުން ހުއްޓެވެ.“,
سنن أبي داود,4604,حَدَّثَنَا عَبْدُ الْوَهَّابِ بْنُ نَجْدَةَ، نَا أَبُو عَمْرِو بْنُ كَثِيرِ بْنِ دِينَارٍ، عَنْ حَرِيزِ بْنِ عُثْمَانَ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ أَبِي عَوْفٍ، عَنِ الْمِقْدَامِ بْنِ مَعْدِيكَرِبَ، عَنْ رَسُولِ اللهِ ﷺ أَنَّهُ قَالَ: أَلَا إِنِّي أُوتِيتُ الْكِتَابَ وَمِثْلَهُ مَعَهُ، أَلَا يُوشِكُ رَجُلٌ شَبْعَانُ عَلَى أَرِيكَتِهِ يَقُولُ عَلَيْكُمْ بِهَذَا الْقُرْآنِ، فَمَا وَجَدْتُمْ فِيهِ مِنْ حَلَالٍ فَأَحِلُّوهُ، وَمَا وَجَدْتُمْ فِيهِ مِنْ حَرَامٍ فَحَرِّمُوهُ، أَلَا لَا يَحِلُّ لَكُمُ الْحِمَارُ الْأَهْلِيُّ، وَلَا كُلُّ ذِي نَابٍ مِنَ السَّبُعِ، وَلَا لُقَطَةُ مُعَاهَدٍ إِلَّا أَنْ يَسْتَغْنِيَ عَنْهَا صَاحِبُهَا، وَمَنْ نَزَلَ بِقَوْمٍ فَعَلَيْهِمْ أَنْ يَقْرُوهُ، فَإِنْ لَمْ يَقْرُوهُ فَلَهُ أَنْ يُعْقِبَهُمْ بِمِثْلِ قِرَاهُ.,އަލްމިގްދާމު ބިން މަޢުދީ ކަރިބު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ދަންނާށެވެ! ހަމަކަށަވަރުން ތިމަން ނަބިއްޔާއަށް ގުރްއާނާއެކު ހަމަ އެފަދަ އެހެން އެއްޗެއް (އެބަހީ: ސުންނަތް) ދެވުނެވެ. ދަންނާށެވެ! ބަނޑުފުރައި ކައައިގެން ސޮފާއެނދެއްގައި ލެނގިލައިގެން އިން މީހަކު، މިފަދައިން ބުނާނެ ދުވަސް ގާތްވެއްޖެއެވެ: ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ (ހަމައެކަނި) މި ގުރްއާނަށް ތަބާވުމެވެ. ވީމާ އޭގައި ޙަލާލު ކަމަށް ތިޔަބައިމީހުންނަށް ފެނުނު އެއްޗެއް ޙަލާލު ކަމަށް ދެކޭށެވެ. އަދި އޭގައި ޙަރާމް ކަމަށް ތިޔަބައިމީހުންނަށް ފެނުނު އެއްޗެއް ޙަރާމް ކަމަށް ދެކޭށެވެ.‘ ދަންނާށެވެ! ހިމާރު މަހާއި، ފޭރާދަތް ހުންނަ ޝިކާރަ ކުރާ ޖަނަވާރުގެ މަސް ކެއުން ތިޔަބައިމީހުންނަކަށް ހުއްދަވެގެނެއް ނުވެއެވެ. އަދި (ހަނގުރާމަ ނުކުރުމަށް) މުޢާހަދާއެއް ކުރެވުނު މީހެއްގެ އަތުން (ވެއްޓި) ގެއްލުނު އެއްޗެއް ހޮވުން ތިޔަބައިމީހުންނަކަށް ހުއްދަވެގެނެއް ނުވެއެވެ. އެއީ އޭގެ ވެރި ފަރާތް އޭތި ބޭނުން ނުވާ ހާލު މެނުވީއެވެ. އަދި ބަޔެއްގެ ގާތުގައި މީހަކު މަޑުކޮށްފި ނަމަ، އެ ބަޔަކަށް އޮތީ އޭނާއަށް މެހެމާންދާރީ އަދާކުރުމެވެ. އަދި އަދާ ނުކޮށްފި ނަމަ، އޭނާއަށް އޭގެ ބަދަލު ލިބުން ހުއްޓެވެ.“,
