bodyAR,bodyDV
«مَنْ قَعَدَ مَقْعَدًَا لَمْ يَذْكُرِ اللَّهَ فِيهِ، كَانَتْ عَلَيْهِ مِنَ اللَّهِ تِرَةٌ، وَمَنِ اضْطَجَعَ مَضْجِعًا لَمْ يَذْكُرِ اللَّهَ فِيهِ كَانَتْ عَلَيْهِ مِنَ اللَّهِ تِرَةٌ»[12].,"""އެ އިށީންނުމެއްގައި ﷲ ހަނދުމަކޮށް ޛިކުރު ނުކުރާ އިށީންނުމެއް (ނުވަތަ މަޖްލީހެއްގައި) އިށީންދެއްޖެ މީހާ؛ ﷲ ގެ ޙަޟްރަތުން އޭނާގެ މައްޗަށް އުނިކަމެއް ހުއްޓެވެ. އަދި އޮށޯތުމެއްގައި ﷲ ހަނދުމަކޮށް ޛިކުރުނުކުރާ އޮށޯތުމެއް އޮށޯވެއްޖެ މީހާ؛ އޭނާގެ މައްޗަށް ﷲ ގެ ޙަޟްރަތުންވާ އުނިކަމެއް ވެއެވެ."" [12]."
[12] أبو داود (4/264) برقم (4856)، وغيره، وانظر: صحيح الجامع (5/342).,[12] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 4/264 ގެ ނަމްބަރު 4856 ގައި، އަދި އެހެން ބޭފުޅުންނެވެ. އަދި ޞަޙީޙުލް-ޖާމިޢުގެ 5/342 ބައްލަވާށެވެ.
وقالﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘްކުރެއްވިއެވެ:
«مَا جَلَسَ قَوْمٌ مَجْلِسًَا لَمْ يَذْكُرُوا اللَّهَ فِيهِ، وَلَمْ يُصَلُّوا عَلَى نَبِيِّهِمْ إِلَّا كَانَ عَلَيْهِمْ تِرَةً، فَإِنْ شَاءَ عذَّبَهُمْ، وَإِنْ شَاءَ غَفَرَ لَهُمْ»[13].,"""ބަޔަކުމީހުން އެ މަޖްލީހެއްގައި ﷲ ހަނދުމަކޮށް ޛިކުރުނުކުރާ ގޮތަށް، އަދި އެމީހުންގެ ނަބިއްޔާގެ މައްޗަށް ޞަލަވާތްވެސް ނުކިޔަވާ ގޮތަށް މަޖްލީހެއްގައި އިށީންދެއްޖެނަމަ؛ އެ މީހުންނަށް ހުރި އުނިކަމެއް އަދި ހިތްދަތިކަމެއް ކަމުގައި އެ މަޖްލީސްވެގެން މެނުވީ ނުވެއެވެ. ދެންފަހެ އެކަލާނގެ އެދިވޮޑިގެންނެވިނަމަ އެމީހުންނަށް ޢަޛާބުދެއްވައެވެ. އަދި އެކަލާނގެ އެދިވޮޑިގެންނެވިނަމަ އެމީހުންނަށް ފާފަފުއްސަވައެވެ."" [13]."
[13] الترمذي (5/461) برقم (3380)، وانظر: صحيح الترمذي (3/ 140).,[13] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ 5/461 ގެ ނަމްބަރު 3380 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 3/140 ބައްލަވާށެވެ.
وَقَالَﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘްކުރެއްވިއެވެ:
«مَا مِنْ قَوْمٍ يَقُومُونَ مِنْ مَجْلِسٍ لَا يَذْكُرُونَ اللَّهَ فِيهِ إِلَّا قَامُوا عَنْ مِثْلِ جِيفَةِ حِمَارٍ، وَكَانَ لهُمْ حَسْرةً»[14].,"""އެއްވެސް ބަޔަކު، އެ މަޖްލީހެއްގައި ﷲ ގެ ޛިކުރުނުކޮށް މަޖްލީހަކުން ތެދުވެއްޖެނަމަ؛ ޙިމާރެއްގެ މުޅަމަސްގަނޑެއް ކައިރިން ތެދުވި ފަދައިން މެނުވީ ނުވެއެވެ. އަދި އެ މަޖްލީސްވާހުށީ އެމީހުންނަށް ހުރި ހިތްދަތި ސަހަރޯވެރިކަމަކަށެވެ."" [14]."
[14] أبو داود (4/264) برقم (4855)، وأحمد (2/389) برقم (10680) وانظر: صحيح الجامع (5/176).,[14] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 4/264 ގެ ނަމްބަރު 4855 ގައި، އަދި އަޙްމަދު 2/389 ގެ ނަމްބަރު 10680 ގައެވެ. އަދި ޞަޙީޙުލް-ޖާމިޢު 5/176 ބައްލަވާށެވެ.
1. أَذْكَارُ الاسْـــتِيقَاظِ مِنَ النَّـــومِ,1. ނިދާ ހޭލައިގެން ކިޔާ ޛިކުރުތައް
«الحَمْدُ للَّهِ الَّذِي أَحْيَانَا بَعْدَ مَا أَمَاتَنَا، وَإِلَيْهِ النُّشُورُ»[15].,"«الحَمْدُ للَّهِ الَّذِي أَحْيَانَا بَعْدَ مَا أَمَاتَنَا، وَإِلَيْهِ النُّشُورُ»
 މާނައީ: ""އަހަރުމެން މަރުގެންނެވުމަށް ފަހު ދިރުއްވި ﷲ އަށް ޙަމްދުހުއްޓެވެ. އަދި އެނބުރި ދިޔުންވަނީ އެއިލާހުގެ ޙަޟްރަތަށެވެ."" [15]."
[15] البخاري مع الفتح (11/113) برقم (6314) ومسلم (4/2083) برقم (2711).,[15] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 11/113 ގެ ނަމްބަރު 6314 ގައި، އަދި މުސްލިމް 4/2083 ގެ ނަމްބަރު 2711 ގައެވެ.
الحَمْدُ للَّهِ الَّذِي أَحْيَانَا بَعْدَ مَا أَمَاتَنَا، وَإِلَيْهِ النُّشُور,އަލްޙަމްދު ލިއްލާހިއް ލަޛީ އަޙްޔާނާ ބަޢްދަ މާ އަމާތަނާ ވައިލައިހިއް ނުޝޫރު
«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَريكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، سُبْحَانَ اللَّهِ، وَالحَمْدُ للَّهِ، وَلَا إِلَهَ إِلَّا اللَّهُ، وَاللَّهُ أَكبَرُ، وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ العَلِيِّ العَظِيمِ، رَبِّ اغْفرْ لِي»[16].,"«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَريكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، سُبْحَانَ اللَّهِ، وَالحَمْدُ للَّهِ، وَلَا إِلَهَ إِلَّا اللَّهُ، وَاللَّهُ أَكبَرُ، وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ العَلِيِّ العَظِيمِ، رَبِّ اغْفرْ لِي»
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ. ﷲ (ހުރިހާ ޢައިބަކާއި އުނިކަމުން) ހުސްޠާހިރުވެ ވޮޑިގެންވެއެވެ. އަދި (އެންމެހާ) ޙަމްދެއް ވަނީ ﷲ އަށެވެ. އަދި ﷲ މެނުވީ އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އަދި އެންމެ ބޮޑީ ﷲ އެވެ. އަދި އެއްވެސް އާރަކާއި ބާރެއް ﷲ ގެ ޙަޟްރަތުން މެނުވީ ނުވެއެވެ. އަޅުގެ ރައްބެވެ! މި އަޅާގެ ފާފަފުއްސަވާށިއެވެ!"" [16]."
[16] «مَنْ قَالَ ذَٰلِكَ غُفِرَ لَهُ، فَإِنْ دَعَا اسْتُجِيبَ لَهُ، فَإِنْ قَامَ فَتَوَضَّأَ ثُمَّ صَلَّى قُبِلَتْ صَلَاتُهُ». البخاري مع الفتح (3/39) برقم (1154) وغيره، واللفظ لابن ماجه، انظر: صحيح ابن ماجه (2/335).,"[16] ""އެހެން ކިޔައިފި މީހާގެ ފާފަފުއްސެވިއްޖެއެވެ. އަދި އޭނާ ދުޢާކޮށްފިނަމަ، އިޖާބަކުރެވޭނެއެވެ. އަދި އޭނާ ތެދުވެ ވުޟޫކޮށް ދެން ނަމާދުކޮށްފިނަމަ، އޭނާގެ ނަމާދުވެސް ޤަބޫލުކުރެވޭ ހުއްޓެވެ."" ރިވާކުރެއްވީ އަލް-ބުޚާރީ، އަލް-ފަތުޙުއާ އެއްކޮށްވާ ފޮތުގެ 3/39 ގެ ނަމްބަރު 1154 ގައި އަދި އެހެން ބޭފުޅުންނެވެ. އަދި މިއީ އިބްނު މާޖާގެ ލަފްޒެވެ. ޞަޙީޙު އިބްނު މާޖާ 2/335 ބައްލަވާށެވެ."
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَريكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ، وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ، سُبْحَانَ اللَّهِ، وَالحَمْدُ للَّهِ، وَلَا إِلَهَ إِلَّا اللَّهُ، وَاللَّهُ أَكبَرُ، وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ العَلِيِّ العَظِيمِ، رَبِّ اغْفرْ لِي,ލާއިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު، ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް، ސުބްޙާނަ ﷲ، ވަލްޙަމްދު ލިއްލާހި، ވަލާއިލާހަ އިއްލައްލޯހު، ވައްލޯހު އަކްބަރު، ވަލާ ޙައުލަ ވަލާ ޤުއްވަތަ އިއްލާ ބިއްލާހިލް ޢަލިއްޔިލް ޢަޡީމް، ރައްބިޣްފިރްލީ
«الحَمْدُ لِلَّهِ الَّذِي عَافَانِي فِي جَسَدِي، وَرَدَّ عَلَيَّ رُوحِي، وَأَذِنَ لِي بِذِكْرِهِ»[17].,"«الحَمْدُ لِلَّهِ الَّذِي عَافَانِي فِي جَسَدِي، وَرَدَّ عَلَيَّ رُوحِي، وَأَذِنَ لِي بِذِكْرِهِ»
 މާނައީ: ""މި އަޅާގެ ހަށިގަނޑަށް ޢާފިޔަތު ދެއްވާ، އަދި މި އަޅާގެ ފުރާނަ މި އަޅާއަށް އަނބުރާ ރައްދުކުރައްވާ، އެ އިިލާހަށް ޛިކުރުކުމުގެ އިޛްނަ މި އަޅާއަށް ދެއްވި ﷲ އަށް ޙަމްދުހުއްޓެވެ."" [17]."
[17] الترمذي(5/473) برقم (3401)، وانظر: صحيح الترمذي (3/144).,[17] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ 5/473 ގެ ނަމްބަރު 3401 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 3/144 ބައްލަވާށެވެ.
الحَمْدُ لِلَّهِ الَّذِي عَافَانِي فِي جَسَدِي، وَرَدَّ عَلَيَّ رُوحِي، وَأَذِنَ لِي بِذِكْرِه,އަލްޙަމްދު ލިއްލާހިއްލަޛީ ޢާފާނީ ފީ ޖަސަދީ، ވަރައްދަ ޢަލައްޔަ ރޫޙީ، ވައަޛިނަ ލީ ބިޛިކްރިހް
﴿إِنَّ فِي خَلۡقِ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَٱخۡتِلَٰفِ ٱلَّيۡلِ وَٱلنَّهَارِ لَأٓيَٰتٖ لِّأُوْلِي ٱلۡأَلۡبَٰبِ 190,"﴿إِنَّ فِي خَلۡقِ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَٱخۡتِلَٰفِ ٱلَّيۡلِ وَٱلنَّهَارِ لَأٓيَٰتٖ لِّأُوْلِي ٱلۡأَلۡبَٰبِ
 މާނައީ: ""ހަމަކަށަވަރުން އުޑުތަކާއި ބިން ހެއްދެވުމުގައްޔާއި ރޭދުވާ ތަފާތުވުމުގައި، ބުއްދީގެ އަހުލުވެރިންނަށް ކަށަވަރުވެގެންހުރި ހެކިތަކެއްވެއެވެ."""
ٱلَّذِينَ يَذۡكُرُونَ ٱللَّهَ قِيَٰمٗا وَقُعُودٗا وَعَلَىٰ جُنُوبِهِمۡ وَيَتَفَكَّرُونَ فِي خَلۡقِ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ رَبَّنَا مَا خَلَقۡتَ هَٰذَا بَٰطِلٗا سُبۡحَٰنَكَ فَقِنَا عَذَابَ ٱلنَّارِ 191,"ٱلَّذِينَ يَذۡكُرُونَ ٱللَّهَ قِيَٰمٗا وَقُعُودٗا وَعَلَىٰ جُنُوبِهِمۡ وَيَتَفَكَّرُونَ فِي خَلۡقِ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ رَبَّنَا مَا خَلَقۡتَ هَٰذَا بَٰطِلٗا سُبۡحَٰنَكَ فَقِنَا عَذَابَ ٱلنَّارِ
 މާނައީ: ""އެ މީހުންނީ، ކޮޅަށް ތިބެގެންނާއި، އިށީންދެ ތިބެގެންނާއި، އޮށޯވެ ތިބެގެން، ﷲ ހަނދުމަކޮށް، އުޑުތަކާއި ބިން ހެއްދެވުމާމެދު، ފިކުރުކޮށް އުޅޭ މީހުންނެވެ. (އެ މީހުން ދަންނަވާނެއެވެ.) އަޅަމެންގެ ރައްބެވެ. އިބަ އިލާހު މިތަކެތި ބާޠިލު ގޮތެއްގައި ނުހައްދަވައެވެ. އިބަ އިލާހުގެ ހުސްޠާހިރުވަންތަކަމާއެވެ. ފަހެ ނަރަކައިގެ ޢަޛާބުން އަޅަމެން ދިންނަވާށިއެވެ."""
رَبَّنَآ إِنَّكَ مَن تُدۡخِلِ ٱلنَّارَ فَقَدۡ أَخۡزَيۡتَهُۥۖ وَمَا لِلظَّٰلِمِينَ مِنۡ أَنصَارٖ 192,"رَبَّنَآ إِنَّكَ مَن تُدۡخِلِ ٱلنَّارَ فَقَدۡ أَخۡزَيۡتَهُۥۖ وَمَا لِلظَّٰلِمِينَ مِنۡ أَنصَارٖ
 މާނައީ: ""އަޅަމެންގެ ރައްބެވެ. ހަމަކަށަވަރުން އިބަ އިލާހު ނަރަކައަށް ވައްދަވައިފިމީހާ، ފަހެ އިބަ އިލާހު އެ މީހަކު ނިކަމެތި ކުރައްވައިފިކަން ކަށަވަރެވެ. އަނިޔާވެރިންނަށް ނަޞްރު ދޭނެ އެއްވެސް ބަޔަކު ނުވެއެވެ."""
رَّبَّنَآ إِنَّنَا سَمِعۡنَا مُنَادِيٗا يُنَادِي لِلۡإِيمَٰنِ أَنۡ ءَامِنُواْ بِرَبِّكُمۡ فَـَٔامَنَّاۚ رَبَّنَا فَٱغۡفِرۡ لَنَا ذُنُوبَنَا وَكَفِّرۡ عَنَّا سَيِّـَٔاتِنَا وَتَوَفَّنَا مَعَ ٱلۡأَبۡرَارِ 193,"رَّبَّنَآ إِنَّنَا سَمِعۡنَا مُنَادِيٗا يُنَادِي لِلۡإِيمَٰنِ أَنۡ ءَامِنُواْ بِرَبِّكُمۡ فَـَٔامَنَّاۚ رَبَّنَا فَٱغۡفِرۡ لَنَا ذُنُوبَنَا وَكَفِّرۡ عَنَّا سَيِّـَٔاتِنَا وَتَوَفَّنَا مَعَ ٱلۡأَبۡرَارِ
 މާނައީ: ""އަޅަމެންގެ ރައްބެވެ. އީމާން ވުމަށް ގޮވާލައްވާ ބޭކަލަކު ތިޔަބައިމީހުންގެ ރައްބަށް އީމާން ވާށޭ ގޮވާލައްވާ އަޑު، ހަމަކަށަވަރުން އަޅަމެން އެހީމުއެވެ. ދެން، އަޅަމެން އީމާން ވީމުއެވެ. އަޅަމެންގެ ރައްބެވެ. ފަހެ އަޅަމެންނަށް އަޅަމެންގެ ފާފަތައް ފުއްސަވާނދޭވެ. އަދި އަޅަމެންގެ ކިބައިން އަޅަމެންގެ ކުށްތައް ޢަފޫކުރައްވާށިއެވެ. އަދި ހެޔޮލަފާ މީހުންނާއެކު އަޅަމެން މަރުގަންނަވާށިއެވެ."""
رَبَّنَا وَءَاتِنَا مَا وَعَدتَّنَا عَلَىٰ رُسُلِكَ وَلَا تُخۡزِنَا يَوۡمَ ٱلۡقِيَٰمَةِۖ إِنَّكَ لَا تُخۡلِفُ ٱلۡمِيعَادَ 194,"رَبَّنَا وَءَاتِنَا مَا وَعَدتَّنَا عَلَىٰ رُسُلِكَ وَلَا تُخۡزِنَا يَوۡمَ ٱلۡقِيَٰمَةِۖ إِنَّكَ لَا تُخۡلِفُ ٱلۡمِيعَادَ
 މާނައީ: ""އަޅަމެންގެ ރައްބެވެ! އިބައިލާހުގެ ރަސޫލާންގެ ދޫފުޅުމަތީން އަޅަމެންނަށް ވަޢުދު ކުރައްވާފައިވާ ކަންތައް، އަޅަމެންނަށް ދެއްވާނދޭވެ! އަދި، ޤިޔާމަތް ދުވަހުން އަޅަމެން ނިކަމެތި ނުކުރައްވާށިއެވެ! ހަމަކަށަވަރުން، އިބައިލާހު، ވަޢުދާ ޚިލާފުވެ ނުގަންނަވަތެވެ."
فَٱسۡتَجَابَ لَهُمۡ رَبُّهُمۡ أَنِّي لَآ أُضِيعُ عَمَلَ عَٰمِلٖ مِّنكُم مِّن ذَكَرٍ أَوۡ أُنثَىٰۖ بَعۡضُكُم مِّنۢ بَعۡضٖۖ فَٱلَّذِينَ هَاجَرُواْ وَأُخۡرِجُواْ مِن دِيَٰرِهِمۡ وَأُوذُواْ فِي سَبِيلِي وَقَٰتَلُواْ وَقُتِلُواْ لَأُكَفِّرَنَّ عَنۡهُمۡ سَيِّـَٔاتِهِمۡ وَلَأُدۡخِلَنَّهُمۡ جَنَّٰتٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُ ثَوَابٗا مِّنۡ عِندِ ٱللَّهِۚ وَٱللَّهُ عِندَهُۥ حُسۡنُ ٱلثَّوَابِ 195,"فَٱسۡتَجَابَ لَهُمۡ رَبُّهُمۡ أَنِّي لَآ أُضِيعُ عَمَلَ عَٰمِلٖ مِّنكُم مِّن ذَكَرٍ أَوۡ أُنثَىٰۖ بَعۡضُكُم مِّنۢ بَعۡضٖۖ فَٱلَّذِينَ هَاجَرُواْ وَأُخۡرِجُواْ مِن دِيَٰرِهِمۡ وَأُوذُواْ فِي سَبِيلِي وَقَٰتَلُواْ وَقُتِلُواْ لَأُكَفِّرَنَّ عَنۡهُمۡ سَيِّـَٔاتِهِمۡ وَلَأُدۡخِلَنَّهُمۡ جَنَّٰتٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُ ثَوَابٗا مِّنۡ عِندِ ٱللَّهِۚ وَٱللَّهُ عِندَهُۥ حُسۡنُ ٱلثَّوَابِ
 މާނައީ: ""ދެން އެބައިމީހުންގެ ރައްބު، އެބައިމީހުންގެ ދުޢާ އިޖާބަ ކުރެއްވިއެވެ. ހަމަކަށަވަރުން، ތިޔަބައިމީހުންގެ ތެރެއިން ފިރިހެނުންކުރެ ނުވަތަ އަންހެނުންކުރެ، ޢަމަލު ކުރާ މީހެއްގެ ޢަމަލު، ތިމަންއިލާހު ގެއްލެނި ނުކުރައްވާހުށީމެވެ. ތިޔަބައިމީހުންކުރެ އެއްބަޔަކުވަނީ، އަނެއްބަޔެއްގެ ކިބައިންނެވެ. ފަހެ، އެބައިމީހުން ހިޖުރަ ކޮށް އެއުރެންގެ ގޮވަތިގެދޮރުން ނެރެވި، ތިމަންއިލާހު މަގުގައި އެބައިމީހުންނަށް އުނދަގޫލިބި، ހަނގުރާމަކޮށް، އަދި ޤަތުލު ވީ މީހުންގެ ކިބައިން އެބައިމީހުންގެ ކުށްފާފަތައް ހަމަކަށަވަރުން ތިމަންއިލާހު ފުއްސަވާހުށީމެވެ. އަދި އެތަންތަނުގެ ދަށުން ކޯރުތައް ހިނގަހިނގާ ހުންނަ ސުވަރުގެތަކަށް ހަމަކަށަވަރުން، ތިމަންއިލާހު އެބައިމީހުން ވައްދަވާހުށީމެވެ. ﷲގެ ޙަޟްރަތުން ލިބޭ ޘަވާބެއްގެ ގޮތުގައެވެ. ރިވެތިވެގެންވާ ޘަވާބު ވަނީ ﷲ ގެ ޙަޟްރަތުގައެވެ."""
لَا يَغُرَّنَّكَ تَقَلُّبُ ٱلَّذِينَ كَفَرُواْ فِي ٱلۡبِلَٰدِ 196,"لَا يَغُرَّنَّكَ تَقَلُّبُ ٱلَّذِينَ كَفَرُواْ فِي ٱلۡبِلَٰدِ
 މާނައީ: ""ކާފަރުވި މީހުން ރަށްތަކުގައި އެގޮތްމިގޮތަށް އުޅޭއުޅުން، ކަލޭގެފާނު ހެއްލުންތެރި ކުރުވިޔަ ނުދޭހުށިކަމެވެ!"""
مَتَٰعٞ قَلِيلٞ ثُمَّ مَأۡوَىٰهُمۡ جَهَنَّمُۖ وَبِئۡسَ ٱلۡمِهَادُ 197,"مَتَٰعٞ قَلِيلٞ ثُمَّ مَأۡوَىٰهُمۡ جَهَنَّمُۖ وَبِئۡسَ ٱلۡمِهَادُ
 މާނައީ: ""އެއީ ކުޑަކުޑަ ވަޤުތީ އަރާމެކެވެ. ދެން، އެބައިމީހުން ތިބެނިވި ތަނަކީ ނަރަކައެވެ. އަދި އެ ތަންމަތީގެ ހުރި ނުބައިކަމާއެވެ!"""
