bodyAR,bodyDV
﴿وَيَسۡـَٔلُونَكَ عَنِ ٱلۡمَحِيضِۖ قُلۡ هُوَ أَذٗى فَٱعۡتَزِلُواْ ٱلنِّسَآءَ فِي ٱلۡمَحِيضِ وَلَا تَقۡرَبُوهُنَّ حَتَّىٰ يَطۡهُرۡنَۖ...﴾,"﴿وَيَسۡـَٔلُونَكَ عَنِ ٱلۡمَحِيضِۖ قُلۡ هُوَ أَذٗى فَٱعۡتَزِلُواْ ٱلنِّسَآءَ فِي ٱلۡمَحِيضِ وَلَا تَقۡرَبُوهُنَّ حَتَّىٰ يَطۡهُرۡنَۖ...﴾
 މާނައީ: ""އަދި ޙައިޟާމެދު، ކަލޭގެފާނާ އެމީހުން ސުވާލުކުރެއެވެ. ކަލޭގެފާނު ވިދާޅުވާށެވެ. އެއީ އުނދަގޫ (ލިބެނިވި) ކަމެކެވެ. ފަހެ ޙައިޟުގެ ދުވަސްވަރުގައި ތިޔަބައިމީހުން އަންހެނުންނާ ދުރުހެލިވާށެވެ. (އެބަހީ: ޖިމާޢު ނުވާށެވެ.) އަދި އެކަނބަލުން ހިނައި ޠާހިރު ވެއްޖައުމަށް ދާންދެން ތިޔަބައިމީހުން އެ ކަނބަލުންނާ ގާތްނުވާށެވެ...)"
[البقرة:222]،,[އަލް-ބަޤަރާ: 222]،
فجعَلَ اللَّهُ غايةَ المنعِ هي الطُّهرَ، ولَمْ يَجعَلِ الغايةَ مُضِيَّ يَومٍ وليلةٍ ولا ثَلاثةِ أيامٍ ولا خَمسةَ عَشَرَ يَومًا، فدلَّ هذا على أنَّ عِلَّةََ الحُكمِ هي الحَيضُ وُجُودًا وَعَدَمًا،,ފަހެ (ޖިމާޢުވުން) މަނާވުމުގެ ޣާޔަތު ނިމުން (އެންމެ ފަހު ލަނޑުދަނޑި)، ﷲ ތަޢާލާ ލައްވާފައި އެވަނީ ޠާހިރުވުމާ ހަމައަށެވެ. އަދި އޭގެ ޣާޔަތު ނިމުމަކީ، ރޭދުވާލެއް ފާއިތުވުމެއް ކަމުގައި، އަދި ތިން ދުވަހެެއް އަދި ފަނަރަ ދުވަސް ފާއިތުވުން ކަމުގައިވެސް އެއިލާހު ނުލައްވަތެވެ. ފަހެ މިއިން ދަލީލުކުރަނީ، އެ ޙުކުމްގެ ޢިއްލަތަކީ (ސަބަބަކީ)، ޙައިޟު ވުޖޫދުވެގެންވުމާއި ޢަދަމުވެ ނެތުމުގެ މައްޗަށެވެ.
فمتى وُجِدَ الحَيضُ ثبَتَ الحُكمُ، ومتَى طَهُرَت منه زالَتْ أحكامُه.,ފަހެ އެހެންކަމުން ކޮންމެ އިރެއްގައިވެސް ޙައިޟު ވުޖޫދުވެއްޖެނަމަ، އެ ޙުކުމް ޘާބިތުވެދެއެވެ. އަދި ކޮންމެ އިރަކުވެސް އެއިން ޠާހިރުވެއްޖެނަމަ، ޙައިޟުގެ ޙުކުމްތައް ނެތި ފިލައިދެއެވެ.
الدليلُ الثانِي:,ދެވަނަ ދަލީލު:
ما ثبَتَ في صحيح مسلمٍ أنَّ النبيَّ صلى الله عليه وسلم قالَ لعَائِشةَ وقد حاضَت وهيَ مُحرِمَة بالعُمرَةِ:,ޞަޙީޙު މުސްލިމްގައި، ނަބީ ﷺ، ޢާއިޝާއަށް ޙަދީޘްކުރެއްވިކަމަށް ޘާބިތުވެގެންވާ ބަސްފުޅެވެ. އެއީ އެކަމަނާ ޢުމްރާއަށް އިޙްރާމް އަޅައިގެން ހުންނަވަނިކޮށް ޙައިޟުވުމުންނެވެ:
«افْعَلِي مَا يَفْعَلُ الْحَاجُّ، غَيْرَ أَنْ لَا تَطُوفِي بِالْبَيْتِ حَتَّى تَطْهُرِي». قَالَتْ: فَلَمَّا كَانَ يَوْمُ النَّحْرِ طَهُرَتْ، فَأَفَاضَتْ.,"""ޙައްޖުވެރިޔާ ކުރާ ކަންތައް ކަމަނާވެސް ކުރާށެވެ. ނަމަވެސް ކަމަނާ ޠާހިރުވެއްޖައުމަށް ދާންދެން ގެފުޅު ވަށާ ޠަވާފު ނުކުރާހުށިކަމެވެ."" 
 އެކަމަނާ ވިދާޅުވިއެވެ: ދެން ކަތިލުމުގެ ދުވަހު (އެބަހީ: އަޟްޙާ ޢީދު ދުވަހު) އެކަމަނާ ޠާޙިރުވެވަޑައިގަތެވެ. ދެން ޠަވާފުލް އިފާޟާ ކުރެއްވިއެވެ."
الحديث [4].,މި ޙަދީޘެވެ. [4].
[4] أخرجه البخاري: كتاب الحيض، باب تقضي الحائض المناسك كلها إلا الطواف بالبيت، رقم (305)، ومسلم: كتاب الحج، باب بيان وجوه الإحرام، رقم (1211).,[4] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެރިޔާ ގެފުޅު ވަށާ ޠަވާފުކުރުން ފިޔަވައި އެހެން ހުރިހާ މަނާސިކުތައް އަދާކުރާނޭކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 305 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައްޖުގެ، އިޙްރާމް އެޅުމުގެ ގޮތްތައް ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 1211 ގައެވެ.
وفي الصَّحيحين أنَّ النبيَّ صلَّى اللَّهُ عليه وسلَّم قال لها:,ނަބީ ﷺ އެކަމަނާއަށް ޙަދީޘްކުރެއްވިކަމަށް ދެ ޞަޙީޙުގައި އައިސްފައިވެއެވެ:
«انتَظِرِي فَإِذَا طَهُرْتِ فَاخْرُجِي إِلَى التَّنْعِيمِ»[5]،,"""ކަމަނާ (ޠާހިރުވަންދެން) އިންތިޡާރު ކުރާށެވެ. ދެންފަހެ ކަމަނާ ޠާހިރުވެއްޖެނަމަ 'ތަންޢީމު' ސަރަހައްދަށް ނިކުންނާށެވެ."" [5]
(ނޯޓު: ތަންޢީމަކީ، މައްކާގެ ހުޅަނގު ފަރާތުގައި، މަސްޖިދުލް-ޙަރާމް މިސްކިތާ 7 ކިލޯމީޓަރު ދުރުން އޮންނަ ސަރަހައްދެކެވެ. މިއީ މައްކާގެ އަހުލުވެރިން ޢުމްރާ ކުރުމަށްޓަކައި، މައްކާގެ ރަށްބޭރަށް ނުކުމެ އިޙްރާމްވާ ތަނެކެވެ. ހިޖުރީ ސަނަތުން 240 ގައި، ޢައްބާސީ ޚިލާފަތުން މިތަނުގައި ޢާއިޝަތު رضي الله عنها ގެ ނަމުން މިސްކިތެއް އަޅާފައި ވެއެވެ. އެއީ ހިޖުރައިން 9 ވަނަ އަހަރުގެ ޙައްޖަތުލް-ވަދާޢުގެ ޙައްޖުގައި މުއުމިނުންގެ މަންމާފުޅު ޢާއިޝަތު ބިންތި އަބީ ބަކުރު رضي الله عنهما ޢުމްރާއަށް އިޙްރާމްވުމަށް ވަޑައިގެންނެވި ތަނުގައެވެ.)"
فجعلَ النبيُّ صلَّى اللَّهُ عليه وسلَّم غايةَ المنعِ الطُّهرَ، ولم يجعَلِ الغايةَ زمَنًا مُعيَّنًا، فدلَّ هذا على أنَّ الحُكمَ يتعلَّقُ بالحَيضِ وُجُودًا وعَدَمًا.,ފަހެ މަނާވުމުގެ ޣާޔަތު ނިމުންކަމުގައި ނަބީ ﷺ ލައްވާފައި އެވަނީ ޠާހިރުވުމުގައެވެ. އަދި މުޢައްޔަނު ވަކި ޒަމާނެއް އެކަލޭގެފާނު ކަނޑަނާޅުއްވައެވެ. ފަހެ އެހެންކަމުން މިއިން ދަލީލުކުރަނީ، ޙުކުމް ގުޅިގެންވަނީ ޙައިޟު ވުޖޫދުވެގެންވުމާ ނުވުމުގެ މައްޗަށް ކަމުގައެވެ.
[5] أخرجه البخاري: كتاب العمرة، باب أجر العمرة على قدر النصب، رقم (1662)، ومسلم: كتاب الحج، باب بيان وجوه الإحرام، رقم (1211).,[5] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޢުމްރާގެ، ޢުމްރާގެ އަޖުރުވަނީ ވަރުބަލިވި މިންވަރުގެ މައްޗަށްކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 1662 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައްޖުގެ، އިޙްރާމް އެޅުމުގެ ގޮތްތައް ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 1211 ގައެވެ.
الدليلُ الثالِثُ: أنَّ هذه التَّقـدِيراتِ والتَّفصِيـلاتِ الَّتي ذكَـرَها مَن ذكَرَها منَ الفُقهاءِ في هذه المَسألةِ ليسَتْ موجودةً في كتابِ اللَّهِ تعالى ولا في سُنةِ رَسولِ اللَّهِ صلَّى الله عليه وسلَّم معَ أنَّ الحاجةَ بلِ الضَّرورةَ داعيةٌ إلى بيانِها،,ތިންވަނަ ދަލީލު: މި މައްސަލާގައި، ފިޤުހުވެރިންގެ ތެރެއިން، ޛިކުރުކުރި ބަޔަކު ޛިކުރުކޮށްފައިވާ މިހިރަ އަންދާޒާތަކާއި ތަފްޞީލުތައް، މިއީ ﷲ ތަޢާލާގެ ފޮތުގައި، އަދި ﷲ ގެ ރަސޫލު ﷺ ގެ ސުންނަތުގައިވެސް ވާ ވާހަކަތަކެއް ނޫނެވެ. އެއީ އެކަންކަން ބަޔާންކުރަން ޙާޖަތް، އަދި ކިއެއްތަ، ޟަރޫރަތްވެސް ޖެހިގެންވާ ޙާލުގައެވެ.
فلو كانَتْ مِمَّا يجبُ على العبادِ فَهمُه والتعبُّدُ للَّهِ بهِ لَبيَّنَها اللَّهُ ورسولُه صلَّى اللَّه عليه وسلَّم بيانًا ظاهِرًا لِكُلِّ أحَدٍ؛ لأهمِّيَّةِ الأحكامِ المترتِّبةِ على ذلِكَ مِنَ الصَّلاةِ والصِّيامِ والنِّكاحِ والطَّلاقِ والِإرْثِ وغيرِها مِنَ الأحكامِ،,ފަހެ އެއީ އަޅުތަކުން ފަހުމްވެގަނެ، އަދި އެއިން ﷲ އަށް އަޅުކަންކުރުން ވާޖިބުވެގެންވާ ކަންތަކެއްނަމަ، ﷲ އާއި އެއިލާހުގެ ރަސޫލު ﷺ ކޮންމެ މީހަކަށްވެސް ސާފުވާނެ ގައިމު ހާމަ ބަޔާނަކުން އެކަންކަން ބަޔާންކުރެއްވީހެވެ. އެއީ އެ ކަންކަމުގެ މައްޗަށް ތަރުތީބުވެގެންވާ ޙުކުމްތަކުގެ މުހިއްމުކަމަށްޓަކައެވެ. އެއީ ނަމާދާއި، ރޯދައާއި، ކައިވެންޏާއި ވަރިއާއި، ވާރުތަވުމާއި އަދި އެނޫންވެސް ޙުކުމްތަކެވެ.
كما بَيَّنَ اللَّهُ ورسولُهُ عددَ الصَّلواتِ وأوقاتَها ورُكُوعَها وسُجُودَها،,އެއީ ނަމާދުތަކުގެ ޢަދަދާއި، އޭގެ ވަޤުތުތަކާއި، އޭގެ ރުކޫޢުއާއި އަދި އޭގެ ސަޖިދަކުރުން، ﷲ އާއި އެއިލާހުގެ ރަސޫލު ބަޔާންކޮށްދެއްވާފައިވާ ފަދައިންނެވެ.
والزَّكَاةَ: أموَالَها وأنصِباءَها ومِقدارَها ومَصرِفَها، والصِّيامَ: مُدَّتَه وزَمَنَه، والحَجَّ وما دُونَ ذلكَ،,"އަދި ޒަކާތްވެސް: އޭގެ މުދާތަކާއި، އޭގެ ނިޞާބުތަކާއި، އޭގެ މިންވަރާއި އަދި އޭގެ ބެހެނިވެރިން ބަޔާންކުރެއްވި ގޮތަށެވެ. އަދި ރޯދަވެސް: އޭގެ މުއްދަތާއި، އޭގެ ވަޤުތާއި، އަދި 
  ޙައްޖާއި އަދި އެނޫންވެސް ކަންތައް ބަޔާންކުރެއްވި ގޮތަށެވެ."
حتَّى آدابَ الأكلِ والشُّربِ والنَّومِ والجِماعِ والجُلُوسِ ودُخُولِ البيتِ والخُرُوجِ منه، وآدابَ قَضَاءِ الحاجةِ، حتَّى عددَ مسحاتِ الاسْتِجْمَارِ إلى غيرِ ذلك مِن دَقِيقِ الأمورِ وجَلِيلِها، مِمَّا أكمَلَ اللَّهُ به الدِّينَ، وأتمَّ به النِّعمةَ على المُؤمِنينَ، كما قالَ تعالى:,އެހެންގޮސް ކެއުމާއި ބުއިމާއި، ނިދުމާއި، ޖިމާޢުވުމާއި، އިށީންނުމާއި، ގެއަށް ވަނުމާއި އަދި ގެއިން ނިކުތުމުގެ އަދަބުތައްވެސްމެއެވެ. އަދި ޤަޟާޙާޖަތުގެ އަދަބުތަކާއި، އެހެންގޮސް އިސްތިޖުމާރުގައި (ހިލައިން ސާފުޠާހިރު ވުމުގައި) ފޮހޭނެ ޢަދަދާއި، އެނޫންވެސް އެހެނިހެން ކަވި ނާޒުކު އަދި މަތިވެރި ކަންތައްތައްވެސް މެއެވެ. އެއީ ﷲ އެ ކަންކަމުން ދީން ފުރިހަމަ ކުރައްވާ، އަދި މުއުމިންތަކުންގެ މައްޗަށް އެއިލާހުގެ ނިޢުމަތް ފުރިހަމަ ކުރެއްވި ކަންކަމެވެ. އެއީ ﷲ ތަޢާލާ ވަޙީކުރެއްވި ފަދައިންނެވެ:
﴿...وَنَزَّلۡنَا عَلَيۡكَ ٱلۡكِتَٰبَ تِبۡيَٰنٗا لِّكُلِّ شَيۡءٖ...﴾,"﴿...وَنَزَّلۡنَا عَلَيۡكَ ٱلۡكِتَٰبَ تِبۡيَٰنٗا لِّكُلِّ شَيۡءٖ...﴾
 މާނައީ: ""...އަދި ކޮންމެ ކަމަކަށްވާ ބަޔާނެއްގެ ގޮތުގައި ތިމަންއިލާހު ކަލޭގެފާނުގެ މައްޗަށް ފޮތް ބާވައިލެއްވީމެވެ..."""
[النحل:89]،,[އައް-ނަޙްލު: 89]،
وقالَ تعالى:,އަދިވެސް އެއިލާހު ވަޙީކުރެއްވިއެވެ:
﴿...مَا كَانَ حَدِيثًا يُفْتَرَى وَلَـكِن تَصْدِيقَ الَّذِي بَيْنَ يَدَيْهِ وَتَفْصِيلَ كُلَّ شَيْءٍ...﴾,"﴿...مَا كَانَ حَدِيثًا يُفْتَرَى وَلَـكِن تَصْدِيقَ الَّذِي بَيْنَ يَدَيْهِ وَتَفْصِيلَ كُلَّ شَيْءٍ...﴾
 މާނައީ: ""...އެއީ ހަދައިގެން އުފެއްދޭ ވާހަކަތަކެއްނޫނެވެ. އެހެނެއްކަމަކު، އެއީ އޭގެ ކުރިމަތީގައިވާ (ކުރިން ބާވައިލެއްވި ފޮތްތައް) ތެދުކުރާ، އަދި ހުރިހާ ކަމެއްގެ ތަފްޞީލު ކަމުގައިވާ ފޮތެކެވެ..."""
[يوسف:111].,[ޔޫސުފު: 111].
فلمَّا لم تُوجَدْ هذه التَّقدِيراتُ والتَّفصِيلاتُ في كتابِ اللَّهِ تعالى ولا في سُنةِ رَسولِ اللَّهِ صلَّى الله عليه وسلَّم تبيَّنَ أَنْ لا تَعوِيلَ عليها، وإنَّما التَّعوِيلُ على مُسمَّى الحَيضِ الَّذي عُلِّقَت عليه الأحكامُ الشَّرعيةُ وُجُودًا وعَدَمًا،,ފަހެ މި އަންދާޒާތަކާއި ތަފްޞީލުތައް ﷲ ތަޢާލާގެ ފޮތާއި އަދި ﷲ ގެ ރަސޫލު ﷺ ގެ ސުންނަތުގައިވެސް ނުވިހިނދު، ބަޔާންވެގެންދަނީ އެ ކަންކަމަށް ބަރޯސާވުމެއް ނެތްކަމެވެ. އަދި ބުރަވެ ބަރޯސާވުން އޮތްކަން ކަށަވަރީ، ޝަރުޢީ ޙުކުމްތައް، އެކަމެއް ވުޖޫދުވުމާއި ނުވުމުގެ މައްޗަށް ގުޅިގެންވި ޙައިޟުގެ ނަންދެވުނު ކަންތަކުގެ މައްޗަށެވެ.
وهذا الدَّليلُ -أَعنِي: أنَّ عَدَمَ ذِكرِ الحُكمِ في الكِتابِ والسُّنةِ دَليلٌ على عَدَمِ اعتبارِه- يَنْفَعُكَ في هذه المَسألةِ وغيرِها من مسائِلِ العِلمِ؛ لأنَّ الأحكامَ الشَّرعيَّةَ لا تَثبُتُ إلَّا بدليلٍ مِنَ الشَّرعِ مِن كتابِ الله، أو سُنةِ رَسولِه صلَّى الله عليه وسلَّم، أو إجماعٍ مَعلومٍ، أو قِياسٍ صَحيحٍ.,މި ދަލީލު -ޔަޢުނީ: ޤުރްއާނާއި ސުންނަތުގައި އެ ޙުކުމް ޛިކުރުކުރެވިގެން ނުވުމީ، އެ ޙުކުމަށް ބުރަދަންދެވި ނުބެލޭނެކަމަށްވާ ދަލީލެއްކަމުގައިވުން- މިއީ މި މައްސަލައާއި އަދި ޢިލްމުގެ އެހެން މައްސަލަތަކުގައިވެސް ތިބާއަށް ފައިދާކޮށްދޭނެ ދަލީލެކެވެ. އެހެނީ ޝަރުޢީ ޙުކުމްތަކަކީ، ﷲ ތަޢާލާގެ ފޮތް ނުވަތަ އެއިލާހުގެ ރަސޫލު ﷺ ގެ ސުންނަތުން، ނުވަތަ އެނގިގެންވާ އިޖްމާޢަކުން، ނުވަތަ ޞައްޙަ ޤިޔާސަކުންވާ ޝަރުޢުގެ ދަލީލަކުން މެނުވީ ޘާބިތުކުރެވޭ ކަންކަމެއް ނޫނެވެ.
"قالَ شيخُ الإسلامِ ابنُ تَيميَّةَ في قاعدةٍ له: ""ومِن ذلِكَ اسمُ الحَيضِ عَلَّقَ اللَّهُ به أحكامًا مُتَعَدِدَةً في الكِتابِ والسُّنةِ، ولم يُقَدِّرْ لا أقلَّه ولا أكثَرَه، ولا الطُّهرَ بينَ الحَيضتَيْنِ معَ عُمُومِ بَلوى الُأمةِ بذلك واحتياجِهم إليهِ، واللُّغةُ لا تُفَرِّقُ بينَ قَدْرٍ وقَدْرٍ، فَمَنْ قَدَّرَ في ذلكَ حَدًّا فقَدْ خالَفَ الكِتابَ والسُّنةَ""[6]. انتَهَى كلامُهُ.","ޝައިޚުލް-އިސްލާމް އިބްނު ތައިމިއްޔާ، އެބޭފުޅާގެ ޤަވާޢިދެއްގައި ވިދާޅުވިއެވެ: ""އޭގެ ތެރޭގައި ޙައިޟުގެ ނަން ވެއެވެ. ޤުރްއާނާއި ސުންނަތުގައިވާ އެތަކެއް ޙުކުމްތަކެއް، ﷲ އެއާ ގުޅުއްވާފައިވެއެވެ. އަދި އޭގެ އެންމެ މަދުމިނެއް އަދި ގިނަމިނެއް އެއިލާހު ކަނޑަނާޅުއްވައެވެ. އަދި ދެ ޙައިޟުގެ ދެމެދުގައި ޠާޙިރުވެގެންވާ ދުވަސްތަކުގެ މުއްދަތެއްވެސް ކަނޑަނާޅުއްވައެވެ. އެއީ އުއްމަތުގެ އެންމެންނާ ގުޅުންހުރި އަދި އެމީހުން އެކަމަށް ޙާޖަތް ޖެހިގެންވާ ކަމަކަށްވެސް ވުމާއެކުގައެވެ. ބަހުގެ ގޮތުން، (ޙައިޟުގެ ނަމުގައި) ވަކި މިންވަރަކާއި އަނެއް މިންވަރެއް އެކަމުގައި ފަރަޤެއް ނުކުރެއެވެ. ދެންފަހެ އެކަމުގައި ވަކި އިމަކާއި މިންވަރެއް ކަނޑައަޅައިފި މީހާ އެވަނީ ޤުރްއާނާއި ސުންނަތާ ޚިލާފުވެފައެވެ."" [6]. އެބޭފުޅާގެ ބަސްފުޅު ނިމުނީއެވެ."
[6] رسالة الأسماء التي علق الشارع الأحكام بها (ص:35),[6] ޝަރުޢުކުރައްވާ ފަރާތުން އެ ނަންނަމާ ޙުކުމްތައް ގުޅުވާލައްވާފައިވާ ނަންނަމާ ބެހޭގޮތުންވާ ރިސާލާ: (ޞ: 35)
الدَّليلُ الرابعُ: الاعتبارُ، أيِ: القِياسُ الصَّحيحُ المُطَّرِدُ، وذلكَ أنَّ اللَّهَ تعالى عَلَّلَ الحَيضَ بكونِه أذًى، فمتَى وُجِدَ الحَيضُ فالأذَى موجودٌ، لا فرقَ بينَ اليومِ الثاني واليومِ الأوَّلِ، ولا بينَ الرابِعِ والثالِثِ،,ހަތަރުވަނަ ދަލީލަކީ: އިޢުތިބާރުކޮށް (ބުރަދަންދީގެން ބެލުމެވެ.) އެބަހީ: ފުށޫއެރުމެއްނުވާ ޘާބިތު ޞައްޙަ ޤިޔާސެވެ. އަދި އެހެނީ ﷲ ތަޢާލާ ޙައިޟުގެ ޢިއްލަތެއްގެ ގޮތުގައި އެއީ ތުރާލެއް ކަމުގައި އެންގެވިއެވެ. ފަހެ އެހެންކަމުން ޙައިޟުވުން ވުޖޫދުވާހިނދު އުނދަގުލާއި ތުރާ އެވީއެވެ. ދެވަނަ ދުވަހާއި ފުރަތަމަ ދުވަހާ ދެމެދު، އަދި ހަތަރުވަނައާއި ތިންވަނަ ދުވަހާމެދު އެކަމުގައި ފަރަޤެއް ނުވެއެވެ.
