bodyAR,bodyDV
﴿وَلَقَدْ أُوحِيَ إِلَيْكَ وَإِلَى الَّذِينَ مِنْ قَبْلِكَ لَئِنْ أَشْرَكْتَ لَيَحْبَطَنَّ عَمَلُكَ وَلَتَكُونَنَّ مِنَ الْخَاسِرِينَ65﴾,(ހަމަކަށަވަރުން ކަލޭގެފާނަށާއި، ކަލޭގެފާނުގެ ކުރީގެ ރަސޫލުންނަށް ވަހީ ކުރެއްވުނެވެ: ކަލޭގެފާނު ޝަރީކު ކުރައްވައިފިނަމަ، ކަލޭގެފާނުގެ ޢަމަލުތައް ބާޠިލު ވެއްޖައީސްކަން ކަށަވަރެވެ. އަދި އޭރުން ކަލޭގެފާނު ވާހުށީ ގެއްލެނިވެގެންވާ މީހުންގެ ތެރެއިންކަން ކަށަވަރެވެ.)
[الزُّمَر: 65]،,[އައްޒުމަރު: 65]
وقال سبحانه وتعالى:,އަދިވެސް ﷲ ސުބްޙާނަހޫ ވަތަޢާލާ ވަޙީކުރެއްވިއެވެ:
﴿...وَلَوْ أَشْرَكُوا لَحَبِطَ عَنْهُمْ مَا كَانُوا يَعْمَلُونَ﴾,(...އެ ބޭކަލުންވެސް ޝަރީކުކުރެއްވިނަމަ، އެ ބޭކަލުން ކޮށްއުޅުއްވި ޢަމަލުތައް ބާޠިލު ވީސްކަން ކަށަވަރެވެ.)
[الأنعام: 88].,[އަލްއަންޢާމު: 88]
ومما سبق يتبين أن لدين الإسلام، وشهادة: (أن لا إله إلا الله) أصلين عظيمين:,އިސްވެދިޔަ ވާހަކަތަކުން ބަޔާންވެގެންދަނީ: އިސްލާމްދީނަށް، އަދި لا إله إلا الله އަށް ހެކިވުމަށް ބޮޑުވެގެންވާ ދެ އަޞްލެއްވާ ކަމެވެ:
أحدهما: ألا يُعبد إلا الله وحده، لا شريك له؛ فمَن دعا الأموات من الأنبياء وغيرهم، أو دعا الأصنام، أو الأشجار، أو الأحجار، أو غيرها من المخلوقات، أو استغاث بهم، أو تقرب إليهم بالذبائح والنذور، أو صلى لهم، أو سجد لهم؛ فقد اتخذهم أربابًا من دون الله، وجعلهم أندادًا له سبحانه وتعالى، وناقض ونافى معنى لا إله إلا الله.,އޭގެ އެއްކަމަކީ: ހަމައެކަނި ﷲ އަށް މެނުވީ އަޅުކަން ނުކުރެވުމެވެ. އެކަލާނގެއަށް އެއްވެސް ޝަރީކަކު ނުވެއެވެ. ދެންފަހެ ނަބިއްޔުންނާއި އެހެންވެސް މައްޔިތުންނަށް ދުޢާކޮށްފި މީހާ، ނުވަތަ ބުދުތަކަށް، ނުވަތަ ގަސްގަހާގެއްސަށް، ނުވަތަ ހިލަހިލަޔަށް، ނުވަތަ އެނޫންވެސް މަޚްލޫޤުންނަށް ދުޢާކޮށްފި މީހާ، ނުވަތަ އެ ފަރާތްތަކުން ވާތްގަށް އެދި ގޮވައިފި މީހާ، ނުވަތަ ޤުރުބާންކުރެވޭ ކަތިލުންތަކާއި ނަދުރުތައް ބުނެގެން އެ ފަރާތްތަކާ ކުއްތަންވެއްޖެ މީހާ، ނުވަތަ އެ ފަރާތްތަކަށް ނަމާދުކޮށް ނުވަތަ ސަޖިދަކޮށްފި މީހާ؛ ފަހެ ﷲ ފިޔަވައި ރައްބުންތަކެއްގެ ގޮތުގައި އެ ފަރާތްތައް ނަގައިފިކަން ކަށަވަރެވެ. އަދި އެކަލާނގެ ސުބްޙާނަހޫ ވަތަޢާލާއަށް ވާ ޝަރީކުންތަކެއްގެ ގޮތުގައި އޭނާ އެ ފަރާތްތައް ހަދައިފިއެވެ. އަދި لا إله إلا الله ގެ މާނަ ނަފީކޮށް ގެއްލުވާލައިފިއެވެ.
الثاني: ألا يُعبد الله تعالى إلا بشريعة نبيه ورسوله ﷺ، فمن ابتدع في الدين ما لم يأذن به الله؛ لم يُحقق معنى شهادة أن محمدًا رسول الله، ولا ينفعه عمله ولا يقبل منه، قال الله جل جلاله:,ދެވަނައީ: ﷲ ތަޢާލާގެ ނަބިއްޔާ އަދި ރަސޫލާ ﷺގެ ޝަރީޢަތުން މެނުވީ އެކަލާނގެއަށް އަޅުކަންކުރެވިގެން ނުވުމެވެ. ދެންފަހެ ﷲ އިޛްނަ ދެއްވާފައި ނުވާކަމެއް ދީނުގެ ތެރެއަށް އަލަށް އުފައްދައިފި މީހާ؛ محمد رسول الله އަށް ހެކިވުމުގެ މާނަ ޘާބިތެއްނުކުރެއެވެ. އަދި އޭނާގެ ޢަމަލުން އޭނާއަށް ފައިދާއެއް ނުކުރާނެއެވެ. އަދި އޭނާގެ ކިބައިން ޤަބޫލުވެސް ނުކުރެއްވޭހުއްޓެވެ. ﷲ ޖައްލަ ޖަލާލުހޫ ވަޙީކުރެއްވިއެވެ:
﴿وَقَدِمْنَا إِلَى مَا عَمِلُوا مِنْ عَمَلٍ فَجَعَلْنَاهُ هَبَاءً مَنْثُورًا23﴾,(އަދި ޢަމަލުގެ ތެރެއިން އެ މީހުން ކުރި ކަންތަކަށް، ތިމަން އިލާހު ބައްލަވައި، އެ ޢަމަލުތައް ވަޔާބުރައިގެންދާ ކުނޑިފުއްތަކެއް ފަދައިން ލައްވާހުށީމެވެ.)
[الفرقان: 23]،,[އަލްފުރްޤާނު: 23]
والمقصود بالأعمال المذكورة في الآية: أعمال مَن مات على الشرك بالله عز وجل،,އާޔަތުގައި ޛިކުރުކުރެވިގެންވާ ޢަމަލުތަކުގެ މަޤްޞަދަކީ: ﷲ ޢައްޒަ ވަޖައްލައާ ޝަރީކު ކުރުމުގެ މަތީގައި މަރުވާ މީހާގެ ޢަމަލުތަކެވެ.
ويدخل فيها أيضًا: الأعمال المبتدَعة التي لم يأذن بها الله، فإنها تكون يوم القيامة هباءً منثورًا، لكونها لم توافق شرعه المطهَّر، كما قال النبي ﷺ:,އަދި، ﷲ އެ ކަންކަމަށް އިޛްނަ ދެއްވާފައި ނުވާ ބިދުޢަވެރި ޢަމަލުތައްވެސް އޭގެ ތެރެއަށް ވަދެއެވެ. އެގޮތުން އެ ޢަމަލުތައް ޤިޔާމަތްދުވަހު ވާހުށީ ވިއްސިވިހާލެވިގެންދާނޭ ކުނޑިތަކެއް ކަމުގައިއެވެ. އެއީ ޠާހިރުވެގެންވާ ޝަރީޢަތާ އެ ޢަމަލުތައް ދިމާނުވުމުންނެވެ. އެއީ ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވި ގޮތަށެވެ:
«مَنْ أَحْدَثَ فِي أَمْرِنَا هَذَا مَا لَيْسَ مِنْهُ فَهُوَ رَدٌّ».,"""އަހަރުމެންގެ މި ދީނުގެ ތެރެއަށް އޭގައި ނެތް އެއްޗެއް އުފައްދައިފި މީހަކު، ފަހެ އެ ކަމެއް ވަނީ އެމީހެއްގެ މައްޗަށް ރައްދުކުރެވިގެންނެވެ."""
متفق على صحته.,އޭގެ ޞައްޙަކަމާމެދު އެއްބަސްވެވިގެންވާ ޙަދީޘެކެވެ. (ބުޚާރީއާއި މުސްލިމް ނެރުއްވާ އެއްބަސްވެވިފައިވާ ޙަދީޘެކެވެ.)
وخلاصة القول: أن هذه الكاتبة قد وجهت استغاثتها ودعاءها للرسول ﷺ، وأعرضت عن رب العالمين، الذي بيده النصر والضر والنفع، وليس بيد غيره شيء من ذلك.,ޚުލާޞާ ބަހަކީ: މި ލިޔުންތެރިޔާ އެވަނީ އެކަނބުލޭގެ ވާތްގަށް އެދުމާއި ދުޢާކުރުން ރަސޫލާ ﷺ އަށް އަމާޒުކޮށްފައިއެވެ. އަދި ނަޞްރުދެއްވުމާއި، ފައިދާއާއި ގެއްލުން ދެއްވުން އެ ފަރާތެއްގެ އަތްޕުޅުގައިވާ: ޢާލަމްތަކުގެ ވެރި ރައްބަށް ފުރަގަސްދީފައިއެވެ. އެއިން އެއްވެސް ކަމެއް އެކަލާނގެ ފިޔަވައި އެހެން ފަރާތެއްގެ އަތުގައި ނުވެއެވެ.
ولا شك أن هذا ظلم عظيم وخيم، وقد أمر الله ـ عز وجل ـ بدعائه سبحانه، ووعد من يدعوه بالاستجابة، وتوعد من استكبر عن ذلك بدخول جهنم، كما قال عز وجل:,އެއްވެސް ޝައްކެއް ނެތްގޮތުގައި މިއީ ބޮޑުވެގެންވާ ނުބައިވެގެންވާ އަނިޔާއެކެވެ. ﷲ ޢައްޒަ ވަޖައްލަވަނީ އެކަލާނގެއަށް ދުޢާކުރުމަށް އަމުރުކުރައްވާ، އަދި އެކަލާނގެއަށް ދުޢާކުރާ މީހަކަށް އިޖާބަކުރައްވާނޭކަމަށް ވަޢުދުވެވޮޑިގެންފައިއެވެ. އަދި އެކަން ކުރަން ކިބުރުވެރިވެ ބޮޑާވާ މީހާ ޖަހަންނަމައަށް ވައްދަވާނޭކަމުގެ ވަޢީދުގެ ބަސް އެކަލާނގެ އިއްވެވިއެވެ. އެއީ އެކަލާނގެ ޢައްޒަ ވަޖައްލަ ވަޙީކުރެއްވި ފަދައިންނެވެ:
﴿وَقَالَ رَبُّكُمُ ادْعُونِي أَسْتَجِبْ لَكُمْ إِنَّ الَّذِينَ يَسْتَكْبِرُونَ عَنْ عِبَادَتِي سَيَدْخُلُونَ جَهَنَّمَ دَاخِرِينَ﴾,(އަދި ތިޔަބައިމީހުންގެ ވެރި ރައްބު ވަޙީކުރެއްވިއެވެ. ތިޔަބައިމީހުން ތިމަންއިލާހަށް ދުޢާކުރާށެވެ! ތިމަންއިލާހު ތިޔަބައިމީހުންގެ ދުޢާ އިޖާބަކުރައްވާހުށީމެވެ. ހަމަކަށަވަރުން، ތިމަންއިލާހަށް (ދުޢާކޮށް) އަޅުކަން ކުރުމަށް ކިބުރުވެރިވެގަންނަ މީހުން (ދަންނާށެވެ!) ނިކަންހުރެ ނިކަމެތިވެގެންވާ ޙާލު، އެއުރެން ނަރަކަޔަށް ވަންނާނެތެވެ.)
[غافر: 60]،,[ޣާފިރު: 60]،
أي: صاغرين ذليلين،,އެބަހީ: ކުޑަކުރެވި ނިކަމެވިވެގެންވާ ބައެއްގެ ގޮތުގައިއެވެ.
فدلت هذه الآية الكريمة على أن الدعاء عبادة، وأن من استكبر عنه مأواه جهنم، فإذا كانت هذه حال من استكبر عن دعاء الله، فكيف تكون حال من دعا غيره، وأعرض عنه، وهو سبحانه القريب، المالك لكل شيء، والقادر على كل شيء، كما قال سبحانه:,އެހެންކަމުން މި މާތް އާޔަތުން ދަލީލުކުރީ: ދުޢާކުރުމަކީ އަޅުކަމެއް ކަމުގައިއެވެ. އަދި ދުޢާގެ އަޅުކަންކުރަން ބޮޑާވެގަންނަ މީހާ އުޅޭނެތަނަކީ ޖަހަންނަމުކަމުގައިއެވެ. ﷲ އަށް ދުޢާކުރުމުން ބޮޑާވެގަންނަ މީހާގެ ޙާލަތަކީ މިއީނަމަ؛ ދެންފަހެ އެކަލާނގެ ފިޔަވައި އެހެން ފަރާތަކަށް ދުޢާކޮށް، އެކަލާނގެއަށް ފުރަގަސްދޭ މީހާގެ ޙާލަތުވާނީ ކޮންފަދައަކުންހެއްޔެވެ! އެއީ އެކަލާނގެއީ (އަޅުތަކުންނާ) ކުއްތަންވެވޮޑިގެންވާ، ކޮންމެ ކަމެއް މިލްކުވެގެންވާ، ކޮންމެކަމެއްގެ މައްޗަށް ކުޅަދުންވަންތަވެގެންވާ އިލާހުކަމުގައި ވުމާއެކުގައިއެވެ. އެއީ އެކަލާނގެ ސުބްޙާނަހޫ ވަޙީކުރެއްވި ގޮތަށެވެ:
﴿وَإِذَا سَأَلَكَ عِبَادِي عَنِّي فَإِنِّي قَرِيبٌ أُجِيبُ دَعْوَةَ الدَّاعِ إِذَا دَعَانِ فَلْيَسْتَجِيبُوا لِي وَلْيُؤْمِنُوا بِي لَعَلَّهُمْ يَرْشُدُونَ 186﴾,(އަދި ތިމަންއިލާހާ މެދު، ތިމަންއިލާހުގެ އަޅުން ކަލޭގެފާނާ ސުވާލުކޮށްފިނަމަ (ކަލޭގެފާނު ވިދާޅުވާށެވެ!) ފަހެ ހަމަކަށަވަރުން ތިމަންއިލާހީ (އެބައިމީހުންނާ) ކުއްތަންވެވޮޑިގެންވާ އިލާހެވެ. ތިމަންއިލާހުގެ ޙަޟްރަތަށް ދުޢާކުރުމުން، ދުޢާކުރި މީހާގެ ދުޢާ ތިމަންއިލާހު އިޖާބަކުރައްވަމެވެ. ފަހެ އެބައިމީހުން ތިމަންއިލާހަށް (ކިޔަމަންވުމުގައި) އިޖާބަދޭށެވެ! އަދި ތިމަންއިލާހަށް އީމާންވާށެވެ! (އެއީ) އެބައިމީހުންނަށް ތެދުމަގު ލިބުމަށްޓަކައެވެ.)
[البقرة: 186]،,[އަލްބަޤަރާ: 186]،
وقد أخبر الرسول ﷺ في الحديث الصحيح أن الدعاء هو العبادة، وقال لابن عمه عبد الله بن عباس رضي الله عنهما:,ދުޢާއަކީ އަޅުކަންކަމުގައި ރަސޫލާ ﷺ ވަނީ ޞައްޙަ ޙަދީޘްގައި ޚަބަރުދެއްވާފައިއެވެ. އަދި އެކަލޭގެފާނުގެ ބޮޑުބޭބެގެ ދަރިކަލުން، ޢަބްދު ﷲ ބްނު ޢައްބާސް رضي الله عنهما އަށް ޙަދީޘްކުރެއްވިއެވެ:
«احْفَظِ اللهَ يَحْفَظْكَ، احْفَظِ اللهَ تَجِدْهُ تُجَاهَكَ، إِذَا سَأَلْتَ فَاسْأَلِ اللهَ، وَإِذَا اسْتَعْنَتَ فَاسْتَعِنْ بِاللهِ».,"""ތިބާ ﷲ އަށް (އެކަލާނގެ އަމުރުފުޅުތަކާއި ނަހީތަކަށް) ރައްކާތެރިވާށެވެ. އޭރުން އެކަލާނގެ ތިބާ ރައްކާތެރިކުރައްވާނެއެވެ. ތިބާ ﷲ އަށް ރައްކާތެރިވާށެވެ. އޭރުން ތިބާއަށް ތިބާގެ ކުރިމަތިން އެކަލާނގެ (ރައްކާތެރިކުރެއްވުމާއި ބެލެހެއްޓެވުން) ފެންނާނެތެވެ. ތިބާ ކަމަކު ސުވާލުކޮށް އެދޭނަމަ ﷲ ގެ ޙަޟްރަތަށް އެދި ދަންނަވާށެވެ. އަދި ތިބާ އެހީތެރިކަމަށް އެދޭނަމަ ﷲ ގެ ޙަޟްރަތުން އެހީތެރިކަމަށް އެދޭށެވެ."""
أخرجه الترمذي وغيره.,މި ޙަދީޘް ނެރުއްވީ އައްތިރްމިޛީ އާއި އެހެން ބޭަކަލުންނެވެ.
وقال ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«مَنْ مَاتَ وَهُوَ يَدْعُو لِلهِ نِدًّا؛ دَخَلَ النَّارَ».,"""ﷲ އަށް ޝަރީކަކު ލައިގެން ދުޢާކުރާ ޙާލުހުރެ މަރުވެއްޖެ މީހާ ވަންނަހުށީ ނަރަކައަށެވެ."""
رواه البخاري،,ރިވާކުރެއްވީ އަލްބުޚާރީއެވެ.
وفي الصحيحين عن النبي ﷺ أنه سُئل: أي الذنب أعظم؟ قال:,އަދިވެސް ދެ ޞަޙީޙުގައިވެއެވެ. ނަބިއްޔާ ﷺގެ އަރިހުން ސުވާލުކުރެވުނެވެ: އެންމެ ބޮޑުވެގެންވާ ފާފައަކީ ކޮބައިތޯއެވެ؟ އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ:
«أَنْ تَجْعَلَ لِلهِ نِدًّا وَهُوَ خَلَقَكَ».,"""ﷲ ތިބާ ޚަލްޤުކުރައްވާފައި ވަނިކޮށް ތިބާ އެކަލާނގެއަށް 'ނިއްދެއް' (ޝަރީކަކު) ލުމެވެ."""
والند: هو النظير والمثيل، فكل من دعا غير الله، أو استغاث به أو نذر له، أو ذبح له، أو صرف له شيئًا من العبادة سوى ما تقدم؛ فقد اتخذه ندًّا، سواء كان نبيًّا، أو وليًّا، أو ملكًا، أو جنيًّا، أو صنمًا، أو غير ذلك من المخلوقات.,ނިއްދު އަކީ: އެއްފަދަ އެއްހަމަ އެއްޗެކެވެ. ދެންފަހެ ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް ދުޢާކޮށްފި ކޮންމެ މީހަކު، ނުވަތަ އެކަލާނގެ ފިޔަވައި އެ ފަރާތަކުން ވާތްގަށް އެދި، ނުވަތަ ނަދުރު ބުނެ، ނުވަތަ އެ ފަރާތަކަށް ޤުރުބާންކޮށް ކަތިލާ، ނުވަތަ އިސްވެދިޔަ ކަންކަން ނޫން އެހެން އަޅުކަމެއްވެސް އެ ފަރާތަކަށް އަނބުރާލައިފި މީހާ؛ ފަހެ އެވަނީ އެ ފަރާތެއް ނިއްދެއް ކަމުގައި ނަގާފައިއެވެ. އެއީ ނަބިއްޔެއް ވިޔަސް، ނުވަތަ ވަލީވެރިއެއް ވިޔަސް، ނުވަތަ މަލާއިކަތެއް ވިޔަސް، ނުވަތަ ޖިންނިއެއް ވިޔަސް، ނުވަތަ ބުދެއްވިޔަސް، ނުވަތަ އެނޫން މަޚްލޫޤެއްވިޔަސްމެއެވެ.
وهنا قد يقول قائل: فما حكم سؤال الحي الحاضر بما يَقدر عليه، والاستعانة به في الأمور الحسية التي يقدر عليها؛,މިތަނުގައި ބުނާ މީހަކު ބުނެފާނެއެވެ: އެހެންވިއްޔާ ކުޅަދާނަކަންހުރި، ދިރިހުރި މިހެއްގެ ކިބައިން އޭނާއަށް ކުޅަދާނަވެގެންވާ ކަމަކަށް އެދި ސުވާލުކޮށް، އަދި އޭނާއަށް ކުޅަދާނަވާ ޙިއްސީ ކަންކަމުގައި އެހީއަށް އެދުމުގެ ޙުކުމަކީ ކޮބައިހެއްޔެވެ؟
والجواب: أن هذا ليس ذلك من الشرك، بل من الأمور العادية الجائزة بين المسلمين، كما قال تعالى في قصة موسى:,ޖަވާބަކީ: މިކަން ޝިރުކުގެ ތެރެއިން ނުވެއެވެ. ކިއެއްތަ، އެއީ މުސްލިމުންގެ މެދުގައި ހުއްދަވެގެންވާ ހަމަ ޢާދައިގެ ކަންކަމުގެ ތެރެއިންވާ ކަމެކެވެ. އެއީ މޫސާގެފާނުގެ ވާހަކާގައި ﷲ ތަޢާލާ ވަޙީކުރެއްވި ގޮތަށެވެ:
﴿...فَاسْتَغَاثَهُ الَّذِي مِنْ شِيعَتِهِ عَلَى الَّذِي مِنْ عَدُوِّهِ...﴾,(....ފަހެ އެކަލޭގެފާނުގެ އަދުއްވުންގެ ތެރެއިންވާ މީހާއާ ދެކޮޅަށް އެކަލޭގެފާނުގެ ބައިގެ މީހާއަށް ވާގިދެއްވުން އެދި އެކަލޭގެފާނަށް އޭނާ ގޮވައިލިއެވެ...)
